"speaker","speech","speaker_std"
"Desconocido","¿no? Saqué cita, lo llamé anoche al pata, entonces me dijo: ""Este... mañana temprano no puedo"", ""Para hoy día, entonces"", le dije. ""Ya, 12 y media o una"" (?) En tonces, lo llamé de acá, compadre, me dijo ""No puedo, a las siete"". Saliendo de acá me llama a las siete, le doy otra llamada, ""mañana a las nueve""..","DESCONOCIDO"
"Desconocido","Lo mejor es (?) médica (?).","DESCONOCIDO"
"Desconocido","Bueno, en la dentadura tiene que ir a su consultorio, pero, por ejemplo, cuando se trata de otro tipo de médico, yo lo cito a domicilio, ya no voy al hospital, ya. Inclusive, hasta, por ejemplo, yo cada dos meses me hago la lim pieza de la dentadura, se va a la oficina.","DESCONOCIDO"
"Desconocido","¿Sí?","DESCONOCIDO"
"Desconocido","Sí.","DESCONOCIDO"
"Desconocido","Y ¿cómo?, ¿y el aparatito?","DESCONOCIDO"
"Desconocido","No, así no más con sus cuestiones en la mano, y es mejor to davía porque el aparatito te va comiendo, o sea con pastas, esa vaina.","DESCONOCIDO"
"Desconocido","Y si no le ponen base, eso.","DESCONOCIDO"
"Desconocido","No pues, con pastas, te hacen masajes y con sus punzones, o sea ya no necesitas el equipo, pues.","DESCONOCIDO"
"Desconocido","Eso es para los ministros, no más.","DESCONOCIDO"
"Desconocido","No, yo tengo mi dentista que me hace la limpieza; es del ejercito.","DESCONOCIDO"
"Desconocido","Con agua.","DESCONOCIDO"
"Desconocido","Es del ejército.","DESCONOCIDO"
"Desconocido","¿Del ejército?","DESCONOCIDO"
"Desconocido","Ese pata es un mayor, Barrenechea; esta semana voy a hacer","DESCONOCIDO"
"Desconocido","En el Ejército hay un dentista, pues, este [Parte testada.]","DESCONOCIDO"
"Desconocido","Sí.","DESCONOCIDO"
"Desconocido","Es el gordo.","DESCONOCIDO"
"Desconocido","Sí, lo conozco, el gordo ha trabajado conmigo en el Servicio","DESCONOCIDO"
"Desconocido","Lo veo mucho en la embajada de Brasil.","DESCONOCIDO"
"Desconocido","Ah, sí, él es muy amigo... sabes, ¿por qué? Porque éste fue dentista en (?) nadie, el Comandante del Ejército que iba a cambiar, pues, hasta co ronel estuvo ahí, ¿ah? Los viejos, pues, siempre tienen influencia. Presidente (?) amigo del Comandante General, oye, no lo canses. Entonces, ahora contacto hace años con un agregado X, creo fue el de Colombia, se han ido pasando la voz todos los agregados. En primer lugar, su consultorio es tá, pues, en la Tiendecita Blanca, aquella que... por ahí, pues. Ahí, encima de la Tiendecita Blanca, ahí está su consultorio, al costadito. Entonces, él es dentista de todos los agregados, entonces, lo invitan a todos (?).","DESCONOCIDO"
"Desconocido","¿Sí?","DESCONOCIDO"
"Desconocido","El gordo tiene plata.","DESCONOCIDO"
"Desconocido","Sí, lo conozco.","DESCONOCIDO"
"Desconocido","Cuando murió su suegro, un doctor, [Parte testada], éste era amigo de mi suegro; cuando murió el viejo había, parecía un entierro que se había muerto un militar. Lo velaron en el Hospital Militar y estaban todos los militares (?).","DESCONOCIDO"
"Desconocido","Acá lo mejor es venir en la mañana, tipo médico, acá, a esta hora, a qué hora nos atenderán.","DESCONOCIDO"
"Desconocido","(?)","DESCONOCIDO"
"Desconocido","Ya saben.","DESCONOCIDO"
"Desconocido","¿Qué?","DESCONOCIDO"
"Desconocido","Ya saben que estamos acá.","DESCONOCIDO"
"Desconocido","Ayer ustedes han estado desde temprano.","DESCONOCIDO"
"Desconocido","Sí desde las nueve.","DESCONOCIDO"
"Desconocido","Hasta, ¿qué hora?, ¿hasta las nueve de la noche?","DESCONOCIDO"
"Desconocido","Estuvimos hasta la una y media y teníamos el almuerzo, pues, con los ministros ayer, ¿no?, que nos habían invitado; pero es un almuerzo (?) pre fiero almorzar en mi casa, hermano, no voy a estar allí por las puras.","DESCONOCIDO"
"Desconocido","Ahora hay consejo de ministros, en la televisión salió ahora.","DESCONOCIDO"
"Desconocido","Ahora, ¿no?","DESCONOCIDO"
"Desconocido","Es con Bergamino y la Cuculiza.","DESCONOCIDO"
"Desconocido","Ah, ya, sí.","DESCONOCIDO"
"Desconocido","Entonces, resulta que le dije a Bergamino: ""Oye, ¿para qué vamos a ir, compadre?, prefiero ir a almorzar a mi casa"". Lo llamé, pues, a Bustamante para decirle que no íbamos a ir, que estábamos ocupados, era un pretexto, ¿no? Entonces, ahí no más le digo: ""Mira, mira, el doctor, para irnos a almorzar a mi casa"". Lo hicimos, pues, ""¡Ah, ya!, vienen a las tres"", y a las tres y media, nos fuimos y después estuvimos acá. Y ya, pues, prácticamente ya estaba la manifestación de Toledo y él mismo dijo: ""Vayanse ya"". Lo que pasa, ¿sabes qué?, después viene la (?) entonces ya estamos como camuflados. De todas maneras, no era conveniente.","DESCONOCIDO"
"Desconocido","(?)","DESCONOCIDO"
"Desconocido","Nos dijo el sábado y estuvo bien, ¿ah?, porque ¿sabes qué?, la parte (?) felizmente yo lo ayudaba, pues, ¿no?","DESCONOCIDO"
"Desconocido","Yo lo he llamado a usted quinientas veces ayer.","DESCONOCIDO"
"Desconocido","Sí, sí, yo lo ayudaba ya, todo contigo, con Ibárcena, con todos. General llama a todos, llama a esto.","DESCONOCIDO"
"Desconocido","Ya no estaba, ya, en la sala esa con todos los televisores ahí, y estaba controlando bien, ¿ah? Pero estuvo muy bien que tú estés allá, ¿ah?","DESCONOCIDO"
"Desconocido","Yo tengo historia, pero no tengo todos los medios, ¿qué hago acá...?","DESCONOCIDO"
"Desconocido","Inclusive para el comunicado, ¿no?, ¿te acuerdas?","DESCONOCIDO"
"Desconocido","Sí, hicimos.","DESCONOCIDO"
"Desconocido","Rapidito, el presidente, pero yo estaba en mi casa ya, ya había tomado mi pastilla para dormir, ya, y llama. Un comunicado a esa hora, felizmente que tú estabas en la oficina.","DESCONOCIDO"
"Desconocido","Sí, yo me quedo hasta las dos y media más o menos. No me podía mover porque pasaba alguna vaina fuera de Lima y yo estaba, pues, en mi ca sa; entonces…","DESCONOCIDO"
"Desconocido","Felizmente que me hice la relación de detenidos, compadre.","DESCONOCIDO"
"Desconocido","¿En la mañana?","DESCONOCIDO"
"Desconocido","Sí. Estaba yo yéndome a palacio, ya; nos citaron 11 y media. 11 y 20, pues, ya estaba cerca, (?) ""General, el presidente quiere hablar con usted"". ¡Pa'su madre! ¿Qué será?, y allí lo he atendido. Felizmente que había llevado la re lación y había llevado también el consolidado de los hechos.","DESCONOCIDO"
"Desconocido","(?).","DESCONOCIDO"
"Desconocido","Claro, entonces, explíqueme cómo ha sido, explíqueme cómo ha sido lo de Huancayo. Le expliqué, pues, como tú me habías dicho, ¿no? Dijo: ""Pero hubieran echado gases""; ""Sí, le hemos echado gases"", le dije. ""Pero, ¿có mo se han ido, pues, entonces, a las dependencias de CTAR?"" ""Es que se han divi dido en piquetes y han asaltado, han hecho destrozos"". ""¿Cuántos detenidos en Huancayo?"" Ahí no más agarré, ""Hay alrededor de 16, 17 '. Efectivamente, 17 habían, ja, ja, porque más o menos uno calcula habían 15 allí y dos atrás, y qué tal, mire, compadre; entonces, ""Ah, ya"", me dijo, ""entonces, cuando usted venga acá lo conversaremos un rato"". Entonces, le hice sacar una fotocopia y se la dejé, y ya al salir le dije: ""Ahí le he de jado, señor presidente, la relación de detenidos"". ""Ah, ya"", me dijo, ""¿han habido incendios? Bueno, sí , le digo, han incendiado carros, algunos carros, han incendiado una moto de nosotros, pero casas no, no"" Ha habido un accidente de un ingeniero viniendo del sur, la llanta posterior; se ha muerto un ingeniero y hay cuatro heridos.","DESCONOCIDO"
"Desconocido","¿Y se ha muerto?","DESCONOCIDO"
"Desconocido","Creo que una (?).","DESCONOCIDO"
"Desconocido","Y es, ¿no?, la (?) que estabas hablando tú, de que uno se ha suicidado, que es militar. Yo me pongo a pensar, ¿cómo será cuando uno se muere? ¡Carajo! Ya no sientes nada, pero…","DESCONOCIDO"
"Desconocido","Ya no sientes nada.","DESCONOCIDO"
"Desconocido","No sentirás nada, ¿será cierto?","DESCONOCIDO"
"Desconocido","Yo me accidenté con (?).","DESCONOCIDO"
"Desconocido","Ah, sí. Claro, pues, ¿no sentías nada, nada, nada?","DESCONOCIDO"
"Desconocido","Nada, no me acuerdo.","DESCONOCIDO"
"Desconocido","¿No te acuerdas?","DESCONOCIDO"
"Desconocido","Usted me pregunta, no me acuerdo.","DESCONOCIDO"
"Desconocido","Pero, nada, nada, nada.","DESCONOCIDO"
"Desconocido","Nada. Abrí y dije, ¿dónde estoy?","DESCONOCIDO"
"Desconocido","Yo también pensé una vez que me había muerto.","DESCONOCIDO"
"Desconocido","No sientes nada.","DESCONOCIDO"
"Desconocido","Ni siquiera pensé que me había muerto, eso que no he senti do nada (?).","DESCONOCIDO"
"Desconocido","Ni siquiera la luz esa que dice... Es que tú no te habías muerto, pues.","DESCONOCIDO"
"BACKGROUND","[Reciben una llamada telefónica.]","BACKGROUND"
"El Señor","Aló, hola.","DESCONOCIDO"
"Desconocido","Porque si te hubieras muerto ya (?) tus angelitos se van.","DESCONOCIDO"
"Desconocido","Nada.","DESCONOCIDO"
"Desconocido","Una vez vi un accidente en un túnel, estaban arreglando un carro y vino un borracho y se llevó el carro; a los tres, porque tres estaban arreglando, secos. Se han despertado a los tres meses, estaban en el hospital y decían ""¿Dónde estoy?"", porque no se acordaban de nada, lo que había chocado el carro, abso lutamente nada.","DESCONOCIDO"
"Desconocido","Será, ¿no?, hierro, hierro.","DESCONOCIDO"
"Desconocido","Con decirte que cuando regresé a Tumbes y les llevé sus colchones, cuando salió una gente bien pobre, bien humilde, les llevé sus víveres, colchones, una serie de cosas; la gente me miraba, se arrodillaba, me tocaba y se per signaban…","DESCONOCIDO"
"Desconocido","No, pues, te habían visto muerto.","DESCONOCIDO"
"Desconocido","Me habrían visto muerto, pues, pensaban que había venido del más allá a entregarles sus víveres.","DESCONOCIDO"
"Desconocido","Dígale a Andrés Piñedo, por eso nunca le gusta usar...","DESCONOCIDO"
"BACKGROUND","[Corte de la cinta.]","BACKGROUND"
"Desconocido","Todos han destacado los (?).","DESCONOCIDO"
"Desconocido","No podemos (?).","DESCONOCIDO"
"Desconocido","Verdad, ¿qué hora es?","DESCONOCIDO"
"Desconocido","Siete y 30 hora oficial de la Marina de Guerra del Perú.","DESCONOCIDO"
"Desconocido","¿Qué estás haciendo? Siguiendo, ¿no?, je, je, je.","DESCONOCIDO"
"Desconocido","Quitarle el negocio, era el mayor, ya no (?) para venderlas, ja, ja, ja.","DESCONOCIDO"
"Desconocido","Vendemos (?) también, estás interior.","DESCONOCIDO"
"Desconocido","No, no (?).","DESCONOCIDO"
"Desconocido","Ustedes no tiene caballos en la marina, ¿no?","DESCONOCIDO"
"Desconocido","No (?).","DESCONOCIDO"
"Desconocido","Porque estoy sembrando en mi chacra alfalfa.","DESCONOCIDO"
"Desconocido","¿Quiere vender alfalfa?","DESCONOCIDO"
"Desconocido","Los terrenos.","DESCONOCIDO"
"BACKGROUND","[El señor en el telefóno]","BACKGROUND"
"Desconocido","Explica lo que hay, pues, ya, ya, ya, ya no importa, hermano, copia y ándate a mi casa al toque, ya. Te agradezco. Ya, hermano, ya. No lo ha terminado, va a copiarlo como está, que faltan solamente revisar sus copias y vuelvan a llama, yo les he dicho que vengan, nada más.","DESCONOCIDO"
"Desconocido","Aló, aló, Ronald. Aló","DESCONOCIDO"
"Desconocido","¿Qué? Son doce minutos y no está completa. Sí, son 12 minutos (?) importante. Cuéntame un poco el noticiero, a ver, para levantarse el ánimo, para levantarme el ánimo.","DESCONOCIDO"
"Desconocido","Para no olvidar (?).","DESCONOCIDO"
"Desconocido","No leas nada.","DESCONOCIDO"
"Desconocido","Tienes tus titulares, ¿ya o no?","DESCONOCIDO"
"Desconocido","¿Quién, yo?","DESCONOCIDO"
"Desconocido","Ya","DESCONOCIDO"
"Desconocido","Y, ¿dónde está (?)?","DESCONOCIDO"
"Desconocido","Como dijiste antes, pues, las tres (?). Ya, bueno. Ya, ya, ya, ya. Bueno, lo político nada más dime, porque… Esos riachuelos son bien bonitos cuando estás en la selva, (?) esa palabra (?) lago (?) eso es todo. Acá lo importante es la nota, hermano, sí, sacarla en avances y luego… Ya listo, entonces estamos en contacto, yo voy a ver la nota con (?).","DESCONOCIDO"
"Desconocido","Mi pregunta es la siguiente y en eso está la clave para poder hacerles a ustedes dos (?)","DESCONOCIDO"
"Desconocido","Mañana es el mes que viene, por eso.","DESCONOCIDO"
"Desconocido","Yo creo que cien por ciento.","DESCONOCIDO"
"Desconocido","Tú tienes que estar seguro.","DESCONOCIDO"
"Desconocido","No, cien por ciento.","DESCONOCIDO"
"Desconocido","Está preguntando que si el próximo mes tengo que... hasta agosto, de todas maneras.","DESCONOCIDO"
"Desconocido","(?) trabajo (?) tiene el escudo (?).","DESCONOCIDO"
"BACKGROUND","[Diálogo ininteligible, se escucha el ruido de un motor de un medio de transporte.]","BACKGROUND"
"Desconocido","¿También usted está a la tela?","DESCONOCIDO"
"Desconocido","No, yo no, yo soy de otro nivel.","DESCONOCIDO"
"BACKGROUND","[Risas.]","BACKGROUND"
"Desconocido","Yo soy almirante de ustedes,","DESCONOCIDO"
"Desconocido","Nosotros somos trabajadores, campechanos, luchadores, somos forjadores y (?).","DESCONOCIDO"
"Desconocido","Se ha afeitado…","DESCONOCIDO"
"Desconocido","No, si recién me acabo de bañar, yo sé que de acá van a dar la orden pues…","DESCONOCIDO"
"Desconocido","Mira, mira, está muy loco y lo voy a hacer, pues, compadrito.","DESCONOCIDO"
"Desconocido","Anda, dile que no; entonces, una pregunta táctica, una pregunta de táctica: ""¿cómo estás?"" Una pregunta táctica. Los muchachos sólo se bañan cuando les dan una orden, ;no es cierto?","DESCONOCIDO"
"Desconocido","Yo le doy la orden.","DESCONOCIDO"
"Desconocido","Ya. Ja, ja, ja.","DESCONOCIDO"
"Desconocido","Cuando yo le doy la orden, pero quiere que lo hagamos allá.","DESCONOCIDO"
"Desconocido","Sí, sí.","DESCONOCIDO"
"Desconocido","Estamos chequeando que el pueblo esté bien, las cámaras, todo. Yo he dejado en secreto (?).","DESCONOCIDO"
"Desconocido","¿Cómo se van a mover? (?) nos mandan para allá.","DESCONOCIDO"
"Desconocido","Buenas, ¿cómo está?, ¿cómo le va?","DESCONOCIDO"
"Desconocido","Que se venga.","DESCONOCIDO"
"Desconocido","Comandante, llame un soldado para que se lleven la...","DESCONOCIDO"
"Desconocido","(?) ¿Huamán, dónde está?, ¡Huamán!","DESCONOCIDO"
"El señor Vladimiro Montesinos","Oye, un carro para llevar, un carro para el malecón, ¿ya? Para esperar a una persona. Sí, que vaya al malecón y ahí esperan. Sí, lo de siempre (?) en el malecón. Gracias.","MONTESINOS"
"Desconocido","Allí estoy esperando.","DESCONOCIDO"
"Desconocido","Una carpeta mía había acá, caballero.","DESCONOCIDO"
"Desconocido","Sí, señor.","DESCONOCIDO"
"Desconocido","Una carpeta, un sobre papel manila había acá.","DESCONOCIDO"
"Desconocido","No, no, todavía recién ahorita nosotros trabajamos acá, va mos a buscar, ¿Un sobre manila?","DESCONOCIDO"
"Desconocido","No, una carpeta (?).","DESCONOCIDO"
"Desconocido","(?) otra ley (?) original.","DESCONOCIDO"
"Desconocido","Hoy (?) buenas noches, todo bien... (7)","DESCONOCIDO"
"Desconocido","Oye, ya lo tienes que tener encendido.","DESCONOCIDO"
"Desconocido","Ya. Walter... (?). Señor, buenas noches.","DESCONOCIDO"
"Desconocido","Señor, buenas noches.","DESCONOCIDO"
"Desconocido","Ahí, ahí.","DESCONOCIDO"
"Desconocido","... la están chequeando (?) mucha, mucha presencia…","DESCONOCIDO"
"Desconocido","Sí, ¿no? Pero han vuelto ahí a caminar (?) por la plata…","DESCONOCIDO"
"BACKGROUND","[Conversación inaudible.]","BACKGROUND"
"Desconocido","Los gringos están esperando no más ahí la vaina (?) a Bolivia (?) como se cuecen las habas... ¿ya?","DESCONOCIDO"
"Desconocido","Sí, tiene que ser nueve y media. Sí, para poner todo, ¿a que hora será? A las nueve.","DESCONOCIDO"
"Desconocido","A las ocho se ha citado, compadre.","DESCONOCIDO"
"Desconocido","No, pero a las nueve... dígame usted la verdad, a las nueve va","DESCONOCIDO"
"Desconocido","No, a las 20 horas me dijo el doctor. Todo está para las 20","DESCONOCIDO"
"Desconocido","¿Ahorita va a salir el doctor, ya?","DESCONOCIDO"
"Desconocido","No, si van a venir los generales acá.","DESCONOCIDO"
"Desconocido","Claro, tienen que salir juntos todos.","DESCONOCIDO"
"Desconocido","Claro, media hora, recién está viniendo ahorita.","DESCONOCIDO"
"Desconocido","El tráfico allá...","DESCONOCIDO"
"Desconocido","¡Ah! Ya, el fulano ese.","DESCONOCIDO"
"Desconocido","Sí, van a conseguir las cosas","DESCONOCIDO"
"Desconocido","¡Pucha!, que... viene temprano.","DESCONOCIDO"
"Desconocido","Ya, mi almirante.","DESCONOCIDO"
"Desconocido","El doctor pide una cosa, después cambia a ultima hora, primero me dijo: ""Nada de filmación...""","DESCONOCIDO"
"Desconocido","Igual nos salteamos al general Ortega (?) la cara.","DESCONOCIDO"
"Desconocido","Va a venir ahora, entonces, controla la lista.","DESCONOCIDO"
"BACKGROUND","[Inaudible.]","BACKGROUND"
"Desconocido","Invitado, sí ha invitado..","DESCONOCIDO"
"Desconocido","Ha trabajado bien...","DESCONOCIDO"
"Desconocido","(?) se ha sacado la mugre, estaba en Los Olivos, iba para allá., iba para acá.","DESCONOCIDO"
"Desconocido","(?)","DESCONOCIDO"
"Desconocido","(?).","DESCONOCIDO"
"Desconocido","Bueno, allá hay un programa... de Loreto, movilizaciones continuas, estudiantes, llevan molotov, palos; se iba a la Defensoría del Pueblo..., ir al Congreso.","DESCONOCIDO"
"Desconocido","(?)","DESCONOCIDO"
"Desconocido","31 no, mañana es 30, mañana 31, 1.°…","DESCONOCIDO"
"Desconocido","Mañana si…","DESCONOCIDO"
"Desconocido","Ya anunciamos en Chimbóte que se levanta la veda el prime ro, están contentos los pescadores; hay que tener trabajando a esa gente, si no, es tán…","DESCONOCIDO"
"Desconocido","Pero los que han estado son vagos y pandilleros.","DESCONOCIDO"
"Desconocido","Sí, sí, la gente de Baca Luna, pues, de izquierda y los apristas ahí, que hay ahí.","DESCONOCIDO"
"Desconocido","(?) va a estar de bote a bote.","DESCONOCIDO"
"Desconocido","(?) el nueve de abril.","DESCONOCIDO"
"Desconocido","Claro, toda la gente de la clase media hacia arriba, que votaron por (?) no están contra Fujimori, toda esa gente de (?) con Andrade, Castañe da y todos los chicos, hubiera llegado a cuarenta y cinco, cuarenta y seis; entonces, todos esos votos de toda esa gente (?) Andrade (?) ojo que a cincuenta y tres, cin cuenta y cuatro, todavía.","DESCONOCIDO"
"Desconocido","No han podido.","DESCONOCIDO"
"Desconocido","(?)","DESCONOCIDO"
"Desconocido","(?)","DESCONOCIDO"
"Desconocido","¿Quiénes van a venir, señor (?)","DESCONOCIDO"
"Desconocido","El comandante general y sus ministros (?).","DESCONOCIDO"
