"speaker","speech","speaker_std"
"El señor Vladimiro Montesinos","Es cuestión que lo converses con ella, porque en algiin momento vamos a tener que hacer la transferencia del tema.","MONTESINOS"
"El señor Vicente Silva","Ah, eso está descartado.","SILVA"
"El señor Vladimiro Montesinos","Entonces, en ese momento va a tener que fir mar la señora, hermano.","MONTESINOS"
"El señor Vicente Silva","Por supuesto.","SILVA"
"El señor Vladimiro Montesinos","El tema. Entonces, para solucionar el impase, como tú dices, una semana, dos semanas, tres semanas. Ve, mientras te tomas el tiempo para la señora, hacemos la letra, y después ya vemos la fórmula.","MONTESINOS"
"El señor Vicente Silva","Listo compadre.","SILVA"
"El señor Vladimiro Montesinos","¿No?, hacemos.","MONTESINOS"
"El señor Vicente Silva","Adelante.","SILVA"
"El señor Eduardo Calmell Del Solar","Se te va a ir ocurriendo en el camino.","CALMELL"
"El señor Vladimiro Montesinos","No, y además, la otra figura que yo les estoy su giriendo, ponle un off shore.","MONTESINOS"
"El señor Vicente Silva","Claro.","SILVA"
"El señor Vladimiro Montesinos","En el extranjero, una empresa afuera, y esa em presa es la que aparece formalmente.","MONTESINOS"
"El señor Vicente Silva","Por supuesto.","SILVA"
"El señor Vladimiro Montesinos","Entregándote el dinero a ti.","MONTESINOS"
"El señor Vicente Silva","Ahí esta, eso lo pueden hacer ellos sin ningún problema.","SILVA"
"El señor Vladimiro Montesinos","Por eso te digo.","MONTESINOS"
"El señor Eduardo Calmell Del Solar","Sácale, pues, todos los documentos.","CALMELL"
"El señor Vicente Silva","Todos los documentos, después se pasan al off shore.","SILVA"
"El señor Vladimiro Montesinos","Pasan al off shore.","MONTESINOS"
"El señor Vicente Silva","Ideal.","SILVA"
"El señor Vladimiro Montesinos","Y sale ese, y esto","MONTESINOS"
"El señor Vicente Silva","Ideal.","SILVA"
"El señor Vladimiro Montesinos","¿Ah?","MONTESINOS"
"El señor Vicente Silva","Lo mejor.","SILVA"
"El señor Vladimiro Montesinos","Esto.","MONTESINOS"
"El señor Vicente Silva","Porque con la off shore yo firmo un contrato de servicios sin ningún problema.","SILVA"
"El señor Vladimiro Montesinos","Claro, entonces.","MONTESINOS"
"El señor Vicente Silva","De mandato.","SILVA"
"El señor Eduardo Calmell Del Solar","De mandato, representante, te inscribes en los registros.","CALMELL"
"El señor Vicente Silva","Punto.","SILVA"
"El señor Vladimiro Montesinos","Sí, sí.","MONTESINOS"
"El señor Vicente Silva","Todo, de la compañía, en todas partes.","SILVA"
"El señor Vladimiro Montesinos","Y aparece el off shore en la...","MONTESINOS"
"El señor Vicente Silva","Y off shore lo hacen en 3 minutos.","SILVA"
"El señor Vladimiro Montesinos","Sí, la hacen en 3 minutos, lo hacen Las Bahamas, la hacen en...","MONTESINOS"
"El señor Vicente Silva","Las Islas Vírgenes.","SILVA"
"El señor Vladimiro Montesinos","Las Vírgenes, viene un fulano, da el poder y, carajo, nunca nadie va a saber quién es el off shore, el off shore será...","MONTESINOS"
"El señor Eduardo Calmell Del Solar","El banco tal.","CALMELL"
"El señor Vladimiro Montesinos","El banco tal.","MONTESINOS"
"El señor Eduardo Calmell Del Solar","Buena idea.","CALMELL"
"El señor Vladimiro Montesinos","Estamos dándole vueltas al tema.","MONTESINOS"
"El señor Vicente Silva","No, no, pero la off shore me ha encantado, me ha encantado.","SILVA"
"El señor Eduardo Calmell Del Solar","Muy buena.","CALMELL"
"El señor Vladimiro Montesinos","Estoy tratando de dar en el tema.","MONTESINOS"
"El señor Vicente Silva","Es una solución, muy buena solución porque eso yo le puedo decir, yo puedo firmar cualquier cosa como off shore.","SILVA"
"El señor Vladimiro Montesinos","Claro.","MONTESINOS"
"El señor Vicente Silva","Yo le puedo decir a mi mujer que el off shore es Dionisio Romero, que es cualquiera, Chapulín Calmell, que debe tener tres offshores.[Tusas.]","SILVA"
"El señor Vladimiro Montesinos","Voy a hablarle ahorita al tipo este.","MONTESINOS"
"El señor Vicente Silva","Ahí está, la letra y el off shore.","SILVA"
"El señor Vladimiro Montesinos","Bueno.","MONTESINOS"
"El señor Eduardo Calmell Del Solar","Ése es el...","CALMELL"
"El señor Vladimiro Montesinos","Bueno, estoy pensando, todos estamos dándo le vueltas.","MONTESINOS"
"El señor Eduardo Calmell Del Solar","(?)","CALMELL"
"El señor Vicente Silva","Por eso te digo, ahorita.","SILVA"
"El señor Vladimiro Montesinos","Sí.","MONTESINOS"
"El señor Vicente Silva","Yo soy de rápida comprensión del problema.","SILVA"
"El señor Vladimiro Montesinos","Sí, sí.","MONTESINOS"
"El señor Vicente Silva","Es la letra y después un contrato con la offshore.","SILVA"
"El señor Vladimiro Montesinos","Sí.","MONTESINOS"
"El señor Vicente Silva","Me harías un gran favor, Vladimiro, y te lo agradecería porque yo estaría tranquilo, y ustedes tranquilos también.","SILVA"
"El señor Eduardo Calmell Del Solar","Y además, claramente, tu capital representado, y todo queda representado.","CALMELL"
"El señor Vicente Silva","Todo.","SILVA"
"El señor Vladimiro Montesinos","Claro, en off shore aparee como el titular de las acciones.","MONTESINOS"
"El señor Vicente Silva","No, viene un panameño, cualquiera, y firma un contrato.","SILVA"
"El señor Vladimiro Montesinos","Y firmas un contrato, y aparece él entregan do el dinero.","MONTESINOS"
"El señor Vicente Silva","Perfecto.","SILVA"
"El señor Eduardo Calmell Del Solar","Y además.","CALMELL"
"El señor Vladimiro Montesinos","Y además esos no preguntan y nada...","MONTESINOS"
"El señor Eduardo Calmell Del Solar","Y además le da mucha validez a todo, por que los documentos como estos, internos, entre personas.","CALMELL"
"El señor Vladimiro Montesinos","Sí.","MONTESINOS"
"El señor Eduardo Calmell Del Solar","Hacen que pierda validez.","CALMELL"
"El señor Vladimiro Montesinos","Sí.","MONTESINOS"
"El señor Eduardo Calmell Del Solar","Tú sacas una cosa así, no puedes sacarla.","CALMELL"
"El señor Vladimiro Montesinos","Bueno, voy a hablar con el pata este, ¿ya? ;Quieren tomar algo?","MONTESINOS"
"El señor Vicente Silva","No.","SILVA"
"El señor Eduardo Calmell Del Solar","No.","CALMELL"
"El señor Vladimiro Montesinos","Hay café no más.","MONTESINOS"
"El señor Eduardo Calmell Del Solar","La off shore es ideal, pues.","CALMELL"
"El señor Vicente Silva","Además verías tú, cojudo.","SILVA"
"El señor Eduardo Calmell Del Solar","La off shore es ideal porque, y es lo que yo digo, la propiedad de las acciones de una off shore...","CALMELL"
"El señor Vicente Silva","No, es que la off shore no la acepta Telefónica, pero si i reptan que yo sea el dueño, y yo recibo el mandato de la off shore, a la mierda.","SILVA"
"El señor Eduardo Calmell Del Solar","Claro.","CALMELL"
"El señor Vicente Silva","Esta chica Cartagena, la negra esta, es guapísima, tú la has .sro con un vestido aquí.","SILVA"
"El señor Eduardo Calmell Del Solar","Oye (?) recibo a ti.","CALMELL"
"El señor Vicente Silva","Sí.","SILVA"
"El señor Eduardo Calmell Del Solar","¡Como si yo fuera a recibir...!","CALMELL"
"El señor Vicente Silva","Sí.","SILVA"
"El señor Eduardo Calmell Del Solar","Pero eso.","CALMELL"
"El señor Vicente Silva","Bueno.","SILVA"
"El señor Eduardo Calmell Del Solar","Tú tienes que...","CALMELL"
"El señor Vicente Silva","Después te devuelvo el... apenas firme el contrato con la off shore te devuelvo el (?).","SILVA"
"El señor Eduardo Calmell Del Solar","Porque él le tienes que entregar eso a Manuel completo. ""Tun, tun, tun"", le vas a decir ""Cuenta"".","CALMELL"
"El señor Vicente Silva","No, ¡estás cojudo!, eso lo van a traer.","SILVA"
"El señor Eduardo Calmell Del Solar","Ulloa es.","CALMELL"
"El señor Vicente Silva","Tiene que haber un orden, no es como la gente cree, la gente cree que el Perú es un país informal, a mí tampoco me gusta que pase esto, porque demuestra que hay personas detrás que son los que (?).","SILVA"
"El señor Eduardo Calmell Del Solar","Es claridad.","CALMELL"
"El señor Vicente Silva","Pero así es, pues, claro, que es transparente. Tú tienes tu problema, él tiene el suyo, que es como debe ser. La gente cree que aquí cojudo que... Voy a hablar con Efraín ahora en la tarde.","SILVA"
"El señor Eduardo Calmell Del Solar","No te olvides, ah.","CALMELL"
"El señor Vicente Silva","Sí.","SILVA"
"El señor Eduardo Calmell Del Solar","Porque he quedado en almorzar con Schütz.","CALMELL"
"El señor Vicente Silva","Sí.","SILVA"
"El señor Eduardo Calmell Del Solar","Con Schütz.","CALMELL"
"El señor Vicente Silva","Ahora en la tarde lo...","SILVA"
"El señor Eduardo Calmell Del Solar","Y después esto del banco","CALMELL"
"El señor Vicente Silva","Ahora en la tarde lo hacemos. Hay problemas con el Banco de Crédito y el Interbank. Con el Interbank y el Crédito.","SILVA"
"El señor Eduardo Calmell Del Solar","¿El Crédito o el Interbank?","CALMELL"
"El señor Vicente Silva","Los dos.","SILVA"
"El señor Eduardo Calmell Del Solar","El Interbank está gravísimo. El tema está gravísimo.","CALMELL"
"El señor Vicente Silva","Después, El Progreso es grande.","SILVA"
"El señor Vicente Silva","Galván salió (?) lo están llevando de cuidados intensivos al velatorio. Hoy día entré, estaba en mi oficina aburrido, entré a la Bolsa y vi he chos de importancia de ayer, y sale que en Banex ha renunciado un director, el ge rente de finanzas y el gerente de tesorería, que son dos personas conocidas, Alejan dro Chirinos, que trabajó en el Banco Industrial.","SILVA"
"El señor Eduardo Calmell Del Solar","¿El hermano?","CALMELL"
"El señor Vicente Silva","Y el hermano del gordo.","SILVA"
"El señor Eduardo Calmell Del Solar","Sí.","CALMELL"
"El señor Vicente Silva","Y el hermano de Basombrío.","SILVA"
"El señor Eduardo Calmell Del Solar","¿En el Crédito qué pasa?","CALMELL"
"El señor Vicente Silva","Que es gerente de tesorería. Bueno, en el Crédito me han dicho que ha aparecido una pérdida muy grande en Colombia. Entonces, el Ban co de Crédito está remando bien su huevada acá, bien, en las circunstancias. Por que ellos no pierden en el Atlántico bonos rusos; después, carajo, pierden.","SILVA"
"El señor Eduardo Calmell Del Solar","Los bonos rusos con las pendejadas estas de (?).","CALMELL"
"El señor Vicente Silva","Y ahora han perdido en el Interbank.","SILVA"
"El señor Eduardo Calmell Del Solar","¿Y el Interbank dónde está?","CALMELL"
"El señor Vicente Silva","Bueno, el Interbank tiene una cartera pesada.","SILVA"
"El señor Eduardo Calmell Del Solar","Pesada, y lo siguen haciendo, ah.","CALMELL"
"El señor Vicente Silva","Hay un problema en el Jockey Plaza, se ha metido en unas...","SILVA"
"El señor Eduardo Calmell Del Solar","Ah, ya, ha perdido el Jockey Club 19 millones ce colares, una cosa así. Me han traído una carta el otro día para... están ahí, gente.","CALMELL"
"El señor Vicente Silva","Matándose.","SILVA"
"El señor Eduardo Calmell Del Solar","Que debías y que no sé quién y que esto va 1 terminar y después me han traído lo del Interbank que se ha metido a comprar unas aguas minerales, que debe como la patada con Socosani y eso ha comprado. Después hay créditos.","CALMELL"
"El señor Vicente Silva","Pero ¿sabes qué?","SILVA"
"El señor Eduardo Calmell Del Solar","Descubiertos.","CALMELL"
"El señor Vicente Silva","¿Sabes qué?, ¿sabes qué? Yo le voy a decir a Goldenberg r ue hay que actuar para evitar una hecatombe que perjudicaría al gobierno, la reacción y todo. Pero en realidad, lo justo seria que se vayan a la mierda todos, porque ¿sabes qué? hay siempre el chantajito, ¡carajo!","SILVA"
"El señor Eduardo Calmell Del Solar","El otro día mi mujer...","CALMELL"
"El señor Vicente Silva","Mi compadre, no me ayuda.","SILVA"
"El señor Eduardo Calmell Del Solar","Oye, el otro día mi mujer en la embajada de diile me dijo que se quedó sorprendida que la mujer de (?) y la mujer de Picasso, del mayor, de Jorge...","CALMELL"
"El señor Vicente Silva","Sí.","SILVA"
"El señor Eduardo Calmell Del Solar","Absolutamente antifujimoristas, que iban a votar por cualquiera menos por Fujimori.","CALMELL"
"El señor Vicente Silva","Bueno, que Jorge Picasso le ha dicho a su mujer que Fu jimori le ha robado su banco.","SILVA"
"El señor Eduardo Calmell Del Solar","Cuando lo ha salvado de la cana.","CALMELL"
"El señor Vicente Silva","Imagínate, imagínate. Yo le dije eso a Efraín, le dije Compadre, ¿tú sabes quién es el gran culpable de lo que está pasando? Carnet y (?) y sales a pontificar, cojudo, que las reformas pa'cá, las reformas pa'llá""; que se olviden de las reformas, carajo. ¿Cual era su chamba? ¿Cuál era su chamba? ¿Ver qué?, ver que esto estaba pasando.","SILVA"
"El señor Eduardo Calmell Del Solar","Sí.","CALMELL"
"El señor Vicente Silva","Yo, dentro de todo, carajo, Joy no es santo de mi devo ción, pero Joy ha tratado de arreglarlo en estos meses.","SILVA"
"El señor Eduardo Calmell Del Solar","No, Joy ha mejorado la cosa, notablemente.","CALMELL"
"El señor Vicente Silva","Arregló lo del Wiese, o sea, ha tratado que se arreglen co sas, pero Baca, Fritz y todo, y compañía, con una arrogancia de la puta madre. En fin, ¿dónde estamos? Porque el sistema financiero es un burdel, Eduardo.","SILVA"
"El señor Eduardo Calmell Del Solar","Sí, yo no he querido meterme en eso.","CALMELL"
"El señor Vicente Silva","Esto es un burdel. ¿Por qué? Porque la gente toma actitu des, todo es un cristal.","SILVA"
"El señor Eduardo Calmell Del Solar","Sí.","CALMELL"
"El señor Vicente Silva","El Jockey Club tenía dos contratos de arrendamiento con centros comerciales. Lo que está ahora, que son 130 mil metros y lo futuro que son 120. Como no pudo pagar la letra al año por la segunda parte, el huevón de Vainstein, que es un arrecho de mierda, le protestó la letra y le resolvió el contrato como sí hubieran otros postores para tomar ese terreno; o sea, en lugar de filetear y de tra tar de que la cosa siga adelante, le protestó la letra. Entonces Carrillo, Carlos Carrillo hijo, que es el Presidente, que también tiene sus arrechuras, no le pagó la le tra del primer contrato. Entonces, Kike Elias le entregó las letras de cobranza y pidió pagarés por 25 millo nes de dólares al Wiese Sudameris y al Crédito; los bancos están desesperados por que tienen 25 millones de dólares a cinco años, se protesta una letra de 4 millones y medio de dólares y eso no lo puedes esconder. Entonces, han tenido que ajustar al centro comercial y ¿qué ha pasado? Que COSAPI, que tenía descontadas letras en el Interbank.","SILVA"
"BACKGROUND","[Al parecer se escucha el sonido de un teléfono celular.]","BACKGROUND"
"El señor Vicente Silva","Por 15 millones de dólares a cada uno del centro comer cial las ha protestado también.","SILVA"
"BACKGROUND","[Continúa sonando un teléfono celular que al parecer contesta el señor Calmell.]","BACKGROUND"
"El señor Eduardo Calmell Del Solar","Sí.","CALMELL"
"El señor Vicente Silva","Esta puerta no abría.","SILVA"
"El señor Eduardo Calmell Del Solar","Sí, todavía, ¿por qué? Ya, sí, pero, ya, ter mina, pues, paga todo. Ya, pero paga después y chau. Sí, ya, ya, ya. Chau.","CALMELL"
"BACKGROUND","[Termina la conversación telefónica el señor Calmell.]","BACKGROUND"
"El señor Vicente Silva","¿Me entiendes? Entonces se arma un pedo por lo que le entra, que empezó por una decisión equivocada de Vainstein, que ha podido reno var y que la bola siga, ¿no?","SILVA"
"El señor Eduardo Calmell Del Solar","Bueno, ahora.","CALMELL"
"El señor Vicente Silva","Pero ha reeditado centros comerciales, tiene protestos por millones de dólares, el Jockey Club está en mora respecto a sus pagarés.","SILVA"
"El señor Eduardo Calmell Del Solar","¿Es mucho?","CALMELL"
"El señor Vicente Silva","Entonces, ya son chongos grandes. Entonces, no es. O sea. los primeros 20 palos de Interbank eran manejables.","SILVA"
"El señor Eduardo Calmell Del Solar","De Interbank es.","CALMELL"
"El señor Vicente Silva","Es de Interbank.","SILVA"
"El señor Eduardo Calmell Del Solar","Ya se cagó, hoy día tenía problemas, ya te nia problemas (?).","CALMELL"
"El señor Vicente Silva","Ahora, Ismael está con un pie afuera y un pie adentro,","SILVA"
"El señor Eduardo Calmell Del Solar","¿Desde cuándo?","CALMELL"
"El señor Vicente Silva","Desde que hubo el problema.","SILVA"
"El señor Eduardo Calmell Del Solar","¿Con el banco?","CALMELL"
"El señor Vicente Silva","Sí, porque a mí me han dicho que sigue de gerente gene ra. pero que ya su posición está francamente debilitada.","SILVA"
"El señor Eduardo Calmell Del Solar","Es un error mantenerlo porque, conocién dolo, va a patear antes de salir.","CALMELL"
"El señor Vicente Silva","Claro. No lo conocen.","SILVA"
"El señor Eduardo Calmell Del Solar","No lo conocen, que le pregunten a Manzur, que le pregunten a (?). Y no tiene sangre en la cara, o sea que te acuchilla sin asco, sin asco.","CALMELL"
"El señor Vicente Silva","Y por lo demás, ¿qué va a hacer? Ya a su edad, no va a conseguir chamba.","SILVA"
"El señor Eduardo Calmell Del Solar","Ah, no, ha chambeado en varias cosas.","CALMELL"
"El señor Vicente Silva","(?)","SILVA"
"El señor Eduardo Calmell Del Solar","Por ejemplo, las chacras de los costados (?) de leche, todo lo tenía el Banco Latino, como él tenía su deuda en el Banco Lati no, debe haber cambiado, ha retornado (?).","CALMELL"
"El señor Vicente Silva","Bueno, ése es su estilo.","SILVA"
"El señor Eduardo Calmell Del Solar","Va a estar tranquilo (?). No va a ser un pa ria más guardado en una, una chacra porque, ¡carajo!, al final del día no tiene ni quien lo salude. Cuando salga del banco, peor.","CALMELL"
"El señor Vicente Silva","Peor, peor.","SILVA"
"El señor Eduardo Calmell Del Solar","Pero va a ser un chongo.","CALMELL"
"El señor Vicente Silva","Buena idea, es buen abogado este cojudo, ah.","SILVA"
"El señor Eduardo Calmell Del Solar","Ah, ¿lo de la letra? El offshore, ellos saben off.shore.","CALMELL"
"El señor Vicente Silva","Para mí perfecto.","SILVA"
"El señor Eduardo Calmell Del Solar","Bueno, porque todos estos documentos es una estupidez, inclusive, cuando se entra a un coronel o un teniente, después pue de salir y decir ""Yo compré esto.""","CALMELL"
"El señor Vicente Silva","No, pero es que esto, solamente lo tratan con los co mandantes.","SILVA"
"El señor Eduardo Calmell Del Solar","Oye ¿y este pata quién es?","CALMELL"
"El señor Vicente Silva","Es el asesor (?).","SILVA"
"El señor Eduardo Calmell Del Solar","¿Y ése?","CALMELL"
"El señor Vicente Silva","No, pero ese pata ve las cosas más reservadas.","SILVA"
"El señor Eduardo Calmell Del Solar","¿Sí?","CALMELL"
"El señor Vicente Silva","Si. Pero a ese pata le dicen secreto militar. El problema son los generales, así cualesquiera que no son nada y que a la hora que pasan al re tiro quieren ser congresistas tipo Walter Ledesma, Robles. Pero la estructura del ejército es muy reservada, por eso no tengo...","SILVA"
"El señor Eduardo Calmell Del Solar","El valor de esto, todo por lo cual estamos haciendo se pierde en el instante en que se comete... le dan de baja (?) Ormeño.","CALMELL"
"El señor Vicente Silva","Ormeño me va (?). [Risas.] No, esto funciona en base a...","SILVA"
"El señor Eduardo Calmell Del Solar","A confianza.","CALMELL"
"El señor Vicente Silva","En base a confianza. (?) empezó a hinchar la bola hace media hora (?) una cosa y la otra.","SILVA"
"BACKGROUND","[Al parecer ingresa el señor Montesinos Torres.]","BACKGROUND"
"El general Delgado","Señor, buenos días.","GENERAL DELGADO"
"El señor Vladimiro Montesinos","¿Qué tal?","MONTESINOS"
"El general Delgado","¡Gusto de saludarlo, qué gusto, general Delgado!, ¿cómo está usted?","GENERAL DELGADO"
"El señor Vicente Silva","Hola, ¿cómo está?","SILVA"
"El general Delgado","¡Cuánto gusto!","GENERAL DELGADO"
"El señor Vladimiro Montesinos","El general Delgado (?).","MONTESINOS"
"El general Delgado","Gracias, muy amable, perdón.","GENERAL DELGADO"
"El señor Vladimiro Montesinos","Adelante, general Delgado.","MONTESINOS"
"El general Delgado","Vengo con instrucciones precisas de mis superiores.","GENERAL DELGADO"
"El señor Vladimiro Montesinos","Sí.","MONTESINOS"
"El general Delgado","Ya creo que han conversado ya todo el tema.","GENERAL DELGADO"
"El señor Vladimiro Montesinos","Ya le acabo de explicar el tema de la letra.","MONTESINOS"
"El señor Vicente Silva","Sí. ¿Qué le pareció?","SILVA"
"El señor Vladimiro Montesinos","Está de acuerdo.","MONTESINOS"
"El señor Eduardo Calmell Del Solar","Sí, pues.","CALMELL"
"El señor Vladimiro Montesinos","Buena idea.","MONTESINOS"
"El señor Vicente Silva","Yo, como sabe el doctor, facilito las cosas al máximo.","SILVA"
"El señor Vladimiro Montesinos","Claro.","MONTESINOS"
"El señor Vicente Silva","Pero no al punto de poner en peligro la operación.","SILVA"
"El señor Vladimiro Montesinos","Sí, claro, lógico.","MONTESINOS"
"El señor Eduardo Calmell Del Solar","Claro, claro.","CALMELL"
"El señor Vicente Silva","¿No? Yo veo en la fórmula de una letra y después que us tedes tengan una...","SILVA"
"El señor Vladimiro Montesinos","O sea, le he explicado primero el tema de la letra.","MONTESINOS"
"El general Delgado","Sí.","GENERAL DELGADO"
"El señor Vladimiro Montesinos","Porque inicialmente el concepto del contrato es que firme tu señora, entonces.","MONTESINOS"
"El señor Vicente Silva","Y al tiempo de 2 ó 3 semanas arreglamos el asunto.","SILVA"
"El señor Vladimiro Montesinos","Bueno, por eso, no le he hablado todavía el otro esquema de los otros porque no conocen el tema.","MONTESINOS"
"El general Delgado","Claro, quizás el contrato inicialmente, nosotros...","GENERAL DELGADO"
"El señor Vladimiro Montesinos","El tema de la letra...","MONTESINOS"
"El señor Vicente Silva","Perfecto, hagamos la letra, no sé...","SILVA"
"El señor Vladimiro Montesinos","Ya, él la tiene.","MONTESINOS"
"El general Delgado","A mí me parece que es viable.","GENERAL DELGADO"
"El señor Vladimiro Montesinos","¿Dónde está la letra? (?) Yo creo que... ¿Qué tal la salida?","MONTESINOS"
"El señor Vicente Silva","Mucho mejor.","SILVA"
"El señor Vladimiro Montesinos","Ahí no más, acá. ¿Para qué salen ahí? Ahí no más. (?).","MONTESINOS"
"El señor Eduardo Calmell Del Solar","Oye, eso es perfecto, pues.","CALMELL"
"El señor Vladimiro Montesinos","Claro, ¿ah?","MONTESINOS"
"El señor Eduardo Calmell Del Solar","Perfecto, perfecto.","CALMELL"
"El señor Vicente Silva","Perfecto.","SILVA"
"El señor Vladimiro Montesinos","Yo creo que de esa manera obviamos el tema.","MONTESINOS"
"El señor Eduardo Calmell Del Solar","Hablé con Emilio Rodríguez Larraín en la embajada de Chile.","CALMELL"
"El señor Vladimiro Montesinos","Ya.","MONTESINOS"
"El señor Eduardo Calmell Del Solar","Estaba (?)","CALMELL"
"El señor Vladimiro Montesinos","Ya.","MONTESINOS"
"El señor Eduardo Calmell Del Solar","(?)","CALMELL"
"El señor Vladimiro Montesinos","Ya.","MONTESINOS"
"El señor Eduardo Calmell Del Solar","Ya está. Está dispuesto a mandar la carta, fe he dicho de que ya (?) y ya no tener el tema que... Yo le dije, ""Mira, yo no creo cae con todo lo ha dejado en la carta que renuncia"" (?) entonces, en algún momen to (?) yo le dije: ""Mira, tú tienes que dar tu palabra"" (?).","CALMELL"
"El señor Vladimiro Montesinos","Ya.","MONTESINOS"
"El señor Eduardo Calmell Del Solar","Yo creo que eso va a liberar un poco la cosa. (?)","CALMELL"
"El señor Vladimiro Montesinos","Si no hay nada, ninguna acción, ahí ha queda do paralizado todo. (?).","MONTESINOS"
"El señor Eduardo Calmell Del Solar","Pero ¿qué pasa si desaparece ahí?, desde el punto de vista. (?) Para ayudarle. (?) Ayer yo lo llamé a (?) está enfermo.","CALMELL"
"El señor Vladimiro Montesinos","Están con el problema de la (?).","MONTESINOS"
"El señor Vicente Silva","(?) Caballero.","SILVA"
"El señor Eduardo Calmell Del Solar","(?) antes que voten el martes.","CALMELL"
"El señor Eduardo Calmell Del Solar","Como si solamente en el caso de (?)","CALMELL"
"El señor Vladimiro Montesinos","Sí (?) Sí, (?) por ahí, abre la puerta.","MONTESINOS"
"El general Delgado","(?) Yo ya doy cuenta de los gastos de la gestión,","GENERAL DELGADO"
"El señor Vladimiro Montesinos","Ya.","MONTESINOS"
"El general Delgado","Todo está perfecto.","GENERAL DELGADO"
"El señor Vladimiro Montesinos","Sí.","MONTESINOS"
"El señor Eduardo Calmell Del Solar","(?) Un documento diciendo que las fuerzas talsas que acompaña...","CALMELL"
"El señor Vladimiro Montesinos","Sí.","MONTESINOS"
"El señor Vladimiro Montesinos","Ya.","MONTESINOS"
"El general Delgado","Tuve una amplia conversación con el señor Silva y...","GENERAL DELGADO"
"El señor Vladimiro Montesinos","Ya. Voy a traer entonces el tema para que tú mismo seas testigo de esto, ni creas porque (?) en estas cosas (?).","MONTESINOS"
"El señor Eduardo Calmell Del Solar","Pero yo ya le he dicho, yo voy también de testigo para que él entregue al otro.","CALMELL"
"El general Delgado","Sí, cómo no.","GENERAL DELGADO"
"El señor Vicente Silva","¿Por qué está con la mano sucia ahí?","SILVA"
"El señor Eduardo Calmell Del Solar","¿Tú?","CALMELL"
"El señor Vicente Silva","Sí. (?)","SILVA"
"El señor Eduardo Calmell Del Solar","Mañana lunes en cuanto se abra el Senado Americano oficialmente una queja con un documento de entrega de qué es lo que es falso.","CALMELL"
"El señor Vicente Silva","Entonces, en cuanto a la condena de Ivcher no necesitas sino la constitución del Estado.","SILVA"
"El señor Eduardo Calmell Del Solar","Esta puerta dice que se abre y se cierra, no sé cómo (?).","CALMELL"
"El señor Vicente Silva","Por eso le puse la alfombrita para que (?).","SILVA"
"El señor Eduardo Calmell Del Solar","No, en el instante que entra a la Mesa de Partes una queja sobre una resolución que haya aprobado el tema ya no la ve, si ya no la ve ahora, ya no la ve hasta enero. ¿Me entiendes?","CALMELL"
"El señor Vicente Silva","Ojalá.","SILVA"
"El señor Eduardo Calmell Del Solar","Porque vuelve a comisión.","CALMELL"
"El señor Vicente Silva","Para (?).","SILVA"
"El señor Eduardo Calmell Del Solar","Claro, por eso es que el día que esté el em bajador peruano en Washington es ir dar la queja y le decimos ""Señor, lo que us ted está diciendo acá es falso, acá está la prueba"", eso automáticamente (?).","CALMELL"
"El señor Vicente Silva","Bueno, los diplomáticos no confían en nosotros. (?).","SILVA"
"El señor Vladimiro Montesinos","¿Qué hacemos?","MONTESINOS"
"El señor Eduardo Calmell Del Solar","Yo creo que el problema es ése.","CALMELL"
"El señor Vladimiro Montesinos","Señores, perfecto.","MONTESINOS"
"El señor Vicente Silva","Tiene que decirle a uno de estos huevones que nos acompañe.","SILVA"
"El señor Vladimiro Montesinos","No, no, sí, ahora te pongo una seguridad.","MONTESINOS"
"El señor Vicente Silva","Sí, claro, no puedo ir por la calle con eso.","SILVA"
"El Señor Vladimiro Montesinos","Sí, te he puesto en dos maletines.","MONTESINOS"
"BACKGROUND","[Inicio de audio lado B.]","BACKGROUND"
"El señor Vicente Silva","Yo pensé que era (?).","SILVA"
"El señor Vladimiro Montesinos","No, todos son de cien, por eso es que...","MONTESINOS"
"El señor Vicente Silva","Claro.","SILVA"
"El señor Vladimiro Montesinos","Para que te facilite y ahora viene lo bueno. 1, 2, 3, 4, 5, 6...","MONTESINOS"
"El señor Vicente Silva","Saneado.","SILVA"
"El señor Vladimiro Montesinos","7. 1, 2, 3, 4, 5 acá hay uno.","MONTESINOS"
"El señor Vicente Silva","Acá hay un millón. Mejor es el otro maletincito, ¿no?","SILVA"
"El señor Vladimiro Montesinos","¿Cuál? No, no, pero éste es macanudo porque ¿sxe lo cierras.","MONTESINOS"
"El señor Vicente Silva","¿Y se quedó como regalo, no?","SILVA"
"El señor Vladimiro Montesinos","Se quedó como regalo, mira 1, 2, 3, 4, 5, 6, 7, . 10. Un millón. 1, 2, 3, 4, 5, 6, 7, 8, 9, 10. Dos millones.","MONTESINOS"
"El señor Vicente Silva","Ya compadre.","SILVA"
"El señor Vladimiro Montesinos","Entonces, hermano, entramos de nuevo en la rresma jarana.","MONTESINOS"
"El señor Vicente Silva","Si entrara todo en esto sería la voz.","SILVA"
"El señor Vladimiro Montesinos","No, no va a entrar.","MONTESINOS"
"El señor Vicente Silva","No va a entrar.","SILVA"
"El señor Eduardo Calmell Del Solar","Por acá también guardo, ¿no?","CALMELL"
"El señor Vladimiro Montesinos","Guarda estos 500 ahí, los de este lado.","MONTESINOS"
"El general Delgado","Ya, perfecto.","GENERAL DELGADO"
"El señor Vladimiro Montesinos","Ahí está, uno y medio.","MONTESINOS"
