"speaker","speech","speaker_std"
"El señor Vladimiro Montesinos","No, no, el tema no puede continuar, yo te di go por qué no puede continuar. ¿Por qué tener dudas del presidente Pastrana que recién ha sido elegido? Tiene todavía para cuatro años más, cada vez se va debilitando más la autoridad, ya no tiene capacidad de controlar el diálogo, no tiene na da que ofrecer en el diálogo. Tiene un rechazo en las Fuerzas Armadas muy grande, tiene un rechazo de la población, por lo menos la población pensante que es lú cida y se da cuenta de los problemas, que ya han perdido credibilidad en sus Fuer zas Armadas y el tema es tal que la ciudad cada vez pide más. Entonces es como una ola que va avanzando y va avanzando, va a llegar a un punto que en el dique se rompe y entonces ese dique se inclina a romper, ¿qué significa? Que las FARC se van a meter a Bogotá y se ha arruinado (?).","MONTESINOS"
"Desconocido","(?) algo importante.","DESCONOCIDO"
"Desconocido","Eso también puede sentirnos mejor, porque desde ahora los empresarios y Dennis Jett están diciendo que el problema de las guerrillas no es nuestro, es de cada uno.","DESCONOCIDO"
"Desconocido","Sí, pero... pero.","DESCONOCIDO"
"Desconocido","(?) al presidente.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Pero, ¿qué pasa?, las FARC ¿qué van a hacer? Las FARC no van a ir a buscar militarmente Bogotá, pues uno entre los grandes (?) de mitología, menos será el terrorismo selectivo, una modalidad de intimidación para los oficiales de aquí, ésa es la…","MONTESINOS"
"Desconocido","Pero (?).","DESCONOCIDO"
"Desconocido","Todos los colombianos que tienen (?) van a sacarlos, van a intentar salir.","DESCONOCIDO"
"El señor Vladimiro Montesinos","El otro día estuvieron acá unos representantes de la Chrysler, un tal embajador Peter Romero, haciendo problemas acá y también tienen empresas en Bogotá. Yo les digo: ""¿A dónde se van?"" ""Estamos yendo a Bogotá, quebraron nuestras empresas. Todas las empresas americanas que estaban en Bogotá (?) tenemos que estar allí"". O sea, ya tenemos un problema grave para la economía, para la estabilidad, nadie quiere invertir, el capital nacional emigra, el capital extranjero no quiere venir, esa economía no resiste.","MONTESINOS"
"El señor Humberto Rozas","Sí, sí, ya están en problemas de economía lamenta blemente.","ROZAS"
"Desconocido","Pero si los empresarios colombianos que van a perder su propia empresa, allí es donde se necesita apoyar al…","DESCONOCIDO"
"El señor Vladimiro Montesinos","Pero el problema... lo pueden apoyar todos de la boca para afuera y con plata, pero el problema no es ni plata, ni es apoyo de de claraciones a través de periódicos, acá es una decisión.","MONTESINOS"
"BACKGROUND","[Siguen comiendo.]","BACKGROUND"
"Desconocido","Sí.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Pero ahorita se siente, por más que decidas in vertir ya no puedes invertir, ya perdió espacio de maniobra. Acá lo único que tendrías que hacer es que tendrías que irte a tu casa y asumir otro la conducción, recomponer. Ahora, (?) está desmoralizado, está mal equipado, no está balanceado, no está en condiciones de enfrentación, ni enfrentamiento y lograr —¿cómo se lla ma esto?— neutralizar o hacer retroceder a la guerrilla a un área fija.","MONTESINOS"
"Desconocido","(?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","No tiene la condición estratégica y entonces, yo no tengo un aparato militar que sustente el objetivo político.","MONTESINOS"
"Desconocido","¿Y el arsenal? El doctor Miranda me echa la culpa a mí.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Ah, ¿sabes?","MONTESINOS"
"Desconocido","(?) el tubo ese, no hay (?) inocencia.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Entonces, acá solamente queda el recurso del uso de la fuerza. El uso de la fuerza se va a tener en dos variables, una, un golpe militar interno apoyado (?) o una fuerza de integración en apoyo.","MONTESINOS"
"BACKGROUND","[Risas.]","BACKGROUND"
"Desconocido","Entonces, no se va a poder.","DESCONOCIDO"
"Desconocido","No, pero Vladimiro va a decir que él jugó, creo, un gran papel, ¿no?","DESCONOCIDO"
"Desconocido","Domésticamente sí, ya he hecho un esfuerzo para sacar (?) correctamente (?) para ayudarlos, para ofrecerles (?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","En este momento yo lo comprendo por una po lítica central, falta un año electoral y es corto, pero también un fondo que van a formar los republicanos, para (?) del presidente Clinton, invitar (?) que asuma la presidencia es el tema de Colombia, porque van a venir, ¿cómo? No, no se ha po dido controlar la situación en la región. Entonces eso es una limitación y a su vez es una vulnerabilidad y es también una posibilidad de solución a un problema que le podría dar (?) miren, tuvo problema Colombia, tuvo problema de narcotráfico, solucionamos el problema, ¿no? Así como se hizo con Kosovo, el tipo no sé, noso tros adoptamos el uso de la huelga y pusimos el orden. En Colombia no pueden hacer ese tipo de problema.","MONTESINOS"
"Desconocido","Sí, pero, todavía es muy apremiante. También hay dos casos: para mucha gente en mi país, Colombia no es importante, no dispara Colombia. Kosovo también mira, se puede decir que...","DESCONOCIDO"
"El señor Vladimiro Montesinos","Bueno, en tu asunto como (?).","MONTESINOS"
"Desconocido","No va solo Kosovo.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Con los nazis o Marx, le agarra al ciudadano co mún y corriente que camina por cualquiera de las calles de Miami (?) por lo menos quién sabe dónde miércoles queda Colombia, pero los analistas del Pentágono, de la Agencia de ustedes y de los (?) que viven aquí entienden la realidad del problema.","MONTESINOS"
"Desconocido","(?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","Modestamente es la realidad del problema.","MONTESINOS"
"Desconocido","Lo mismo que carga el montón.","DESCONOCIDO"
"El señor Vladimiro Montesinos","A ver, anda al de la esquina y preguntas qué co sa es el (?). Ni siquiera sabe qué cosa es.","MONTESINOS"
"Desconocido","Más o menos tiene una idea.","DESCONOCIDO"
"Desconocido","(?) pregunta (?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","No, yo lo sé perfectamente.","MONTESINOS"
"Desconocido","(?) va a ayudar.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Estamos de acuerdo en ese sentido, pero la di námica...","MONTESINOS"
"Desconocido","Es diferente, sobre todo (?) con rigor, por ejemplo.","DESCONOCIDO"
"Desconocido","Nosotros (?).","DESCONOCIDO"
"Desconocido","(?).","DESCONOCIDO"
"Desconocido","Tú le pusiste su verdad.","DESCONOCIDO"
"Desconocido","Sí, claro (?).","DESCONOCIDO"
"Desconocido","(?) a mí me parece (?).","DESCONOCIDO"
"Desconocido","Son fieles (?).","DESCONOCIDO"
"Desconocido","Para trater de responder hay muchas esperanzas y (?) una mudanza.","DESCONOCIDO"
"Desconocido","Tú sí comprendes el resultado.","DESCONOCIDO"
"Desconocido","Pero eso, yo lo entiendo, yo entiendo eso.","DESCONOCIDO"
"Desconocido","De todas maneras (?).","DESCONOCIDO"
"Desconocido","Que aclare, espero.","DESCONOCIDO"
"Desconocido","En Colombia es siempre (?).","DESCONOCIDO"
"Desconocido","Lo otro es muy arriesgado.","DESCONOCIDO"
"Desconocido","(?) ahora en Colombia también todo es en compás así de (?) de distracción. Siguen entrando armas (?).","DESCONOCIDO"
"Desconocido","Todas las veces o a veces sigue esa cuestión.","DESCONOCIDO"
"Desconocido","(?) casi no hay acción, no hay otra novedad pero (?) últimamente.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Ahora, cuando ustedes dejen el Canal de Panamá este año, ellos van a tener más presencia ahí.","MONTESINOS"
"Desconocido","Tienen presencia ahí.","DESCONOCIDO"
"El señor Vladimiro Montesinos","No, no, ustedes, ya no hay presencia americana.","MONTESINOS"
"Desconocido","Ah, nosotros.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Ya no va a haber presencia de ustedes, porque de acuerdó al tratado abierto dejan ya todo armado. Pero las FARC y el ELN van a hacer un pasaje más intenso hacia Panamá.","MONTESINOS"
"Desconocido","Eso es cuestión (?).","DESCONOCIDO"
"Desconocido","(?) dar tiempo, estar bien preparado (?).","DESCONOCIDO"
"El señor Humberto Rozas","Un sabotaje, por ejemplo, en el Canal de Panamá.","ROZAS"
"Desconocido","Pero eso no es (?) proteger el Canal.","DESCONOCIDO"
"BACKGROUND","[Se recupera el audio.]","BACKGROUND"
"El señor Vladimiro Montesinos","Así es.","MONTESINOS"
"Desconocido","Entonces, nosotros podemos intervenir aun sin, sin las...","DESCONOCIDO"
"El señor Vladimiro Montesinos","Sin las bases.","MONTESINOS"
"Desconocido","Sin las bases, y sin una demanda panameña.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Y por obligaciones contractuales sería…","MONTESINOS"
"Desconocido","Claro (?) terrorista contra el Canal, allí (?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","Presentar la cláusula (?) humano por ley.","MONTESINOS"
"BACKGROUND","[Ingresan los mozos a retirar los platos.]","BACKGROUND"
"Desconocido","Los riesgos del cartel.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Perdone.","MONTESINOS"
"Desconocido","Pero necesitan (?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","Bueno, ahora ya tengo solucionado el proble ma, el puente aéreo (?).","MONTESINOS"
"Desconocido","(?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","Es simbólico, para mí es emblemático, es un tema emblemático, el canal (?) es emblemático. No tiene valor estratégico, pero sí tie ne, sí tiene un valor de símbolos.","MONTESINOS"
"Representante de Estados Unidos","Sí, de símbolos.","REPRESENTANTE ESTADOS UNIDOS"
"Desconocido","(?) para la verdad.","DESCONOCIDO"
"Desconocido","Ésos son los tres estados (?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","Y bueno, iremos a jugar el golf.","MONTESINOS"
"BACKGROUND","[Risas.]","BACKGROUND"
"Representante de Estados Unidos","Claro.","REPRESENTANTE ESTADOS UNIDOS"
"El señor Vladimiro Montesinos","Ya que no va a poder regresar, nunca hemos jugado el golf.","MONTESINOS"
"Desconocido","Los dos puestos, claro.","DESCONOCIDO"
"Desconocido","Cuando tú quieras.","DESCONOCIDO"
"Desconocido","Ya no le echa la risa.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Conmigo no más.","MONTESINOS"
"Desconocido","(?) de las dos, pues, ¿no?","DESCONOCIDO"
"El señor Vladimiro Montesinos","Como ya eres burócrata, sales cinco de la tarde.","MONTESINOS"
"Representante de Estados Unidos","Menos, a las cuatro.","REPRESENTANTE ESTADOS UNIDOS"
"El señor Vladimiro Montesinos","A las cuatro, sales.","MONTESINOS"
"BACKGROUND","[Risas.]","BACKGROUND"
"Representante de Estados Unidos","Iremos al (?).","REPRESENTANTE ESTADOS UNIDOS"
"El señor Vladimiro Montesinos","No, porque sales a las cuatro y te demoras dos horas en el tránsito.","MONTESINOS"
"BACKGROUND","[Risas.]","BACKGROUND"
"El señor Humberto Rozas","La hora pico de la retirada, ¿cómo es eso?","ROZAS"
"El señor Vladimiro Montesinos","Es terrible el tránsito.","MONTESINOS"
"Desconocido","(?).","DESCONOCIDO"
"Desconocido","(?) está bien.","DESCONOCIDO"
"El señor Humberto Rozas","Hora pico.","ROZAS"
"Desconocido","Hora pico del tráfico.","DESCONOCIDO"
"Representante de Estados Unidos","Pero, gracias a Dios, mi casa solamente seis millas del centro, seis millas.","REPRESENTANTE ESTADOS UNIDOS"
"El señor Vladimiro Montesinos","Seis millas, o sea que hay un gran espacio.","MONTESINOS"
"Representante de Estados Unidos","Quince minutos.","REPRESENTANTE ESTADOS UNIDOS"
"El señor Vladimiro Montesinos","Quince minutos.","MONTESINOS"
"El señor Humberto Rozas","(?).","ROZAS"
"El señor Vladimiro Montesinos","Terry Ward vivía también cerca de la sede.","MONTESINOS"
"Representante de Estados Unidos","Sí, también.","REPRESENTANTE ESTADOS UNIDOS"
"El señor Vladimiro Montesinos","Está bien cerquita de la sede.","MONTESINOS"
"Representante de Estados Unidos","(?).","REPRESENTANTE ESTADOS UNIDOS"
"Desconocido","Estamos cerca.","DESCONOCIDO"
"El señor Vladimiro Montesinos","No ya la tiene (?) ¿Ah? ya no vas a caminar.","MONTESINOS"
"Representante de Estados Unidos","Nada.","REPRESENTANTE ESTADOS UNIDOS"
"El señor Vladimiro Montesinos","Llegas, ya está tu estacionamiento listo, ya te han dejado separado el estacionamiento.","MONTESINOS"
"BACKGROUND","[Risas.]","BACKGROUND"
"El señor Vladimiro Montesinos","Cinco metros","MONTESINOS"
"Desconocido","Cinco metros nada más.","DESCONOCIDO"
"El señor Vladimiro Montesinos","¡Y no va a ser!","MONTESINOS"
"BACKGROUND","[Risas.]","BACKGROUND"
"El señor Vladimiro Montesinos","Con el calor que hace ahora.","MONTESINOS"
"Representante de Estados Unidos","40 grados.","REPRESENTANTE ESTADOS UNIDOS"
"El señor Vladimiro Montesinos","¡Qué horrible!","MONTESINOS"
"Desconocido","Más o menos 47, 40.","DESCONOCIDO"
"El señor Vladimiro Montesinos","40, ¿no?","MONTESINOS"
"Representante de Estados Unidos","Y humedad del 98%. Se ve horrible.","REPRESENTANTE ESTADOS UNIDOS"
"Desconocido","(?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","Sí, sí. (?) pase un invierno ahí, una humedad (?)","MONTESINOS"
"Desconocido","(?) es horrible (?).","DESCONOCIDO"
"Desconocido","(?) una nueva experiencia, interesante, muy diferente.","DESCONOCIDO"
"El señor Vladimiro Montesinos","¿Qué vas a tomar de postre?, ¿helado, un yogurt?","MONTESINOS"
"Desconocido","Un poquito de frutas, pues.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Frutas para el señor.","MONTESINOS"
"Desconocido","Estoy tratando de mantener mi...","DESCONOCIDO"
"El señor Vladimiro Montesinos","La dieta.","MONTESINOS"
"Desconocido","Mi cuerpo delgado, muy delgado.","DESCONOCIDO"
"El señor Vladimiro Montesinos","¿Un helado?","MONTESINOS"
"Desconocido","Todos los días (?).","DESCONOCIDO"
"Desconocido","De vainilla y lúcuma.","DESCONOCIDO"
"Desconocido","Vainilla.","DESCONOCIDO"
"Desconocido","Voy a engordar, comemos toda la comida del mundo (?) un cebiche.","DESCONOCIDO"
"El señor Vladimiro Montesinos","No, cebiche (?) hemos (?) cebiche para darte.","MONTESINOS"
"Desconocido","Gracias, gracias.","DESCONOCIDO"
"El señor Vladimiro Montesinos","¿Ah?","MONTESINOS"
"Desconocido","Hay un restaurante cercano.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Allá en (?).","MONTESINOS"
"Desconocido","Hay, hay (?) en crear un poco.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Un móvil (?). Sí, restaurante de platos peruanos.","MONTESINOS"
"Desconocido","Sí, hay, hay mucho peruano hay, hay, pero no tenemos limones como acá, pues.","DESCONOCIDO"
"El señor Vladimiro Montesinos","El cebiche no sale igual, ¿no?","MONTESINOS"
"Desconocido","No.","DESCONOCIDO"
"El señor Vladimiro Montesinos","El pisco sour tampoco.","MONTESINOS"
"Desconocido","Tampoco. Pero mi padre, mi padre tiene una fórmula.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Ah, fórmula.","MONTESINOS"
"Desconocido","Fórmula del pisco sour. Él conoció a Paredes en Orlando.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Orlando, sí.","MONTESINOS"
"Desconocido","Peruano, ¿qué tal nos vamos un día? Le gusta mucho el pisco sour, no sé por qué, ¿borracho, no? Emborrachado entonces, con pisco sour, nos acabamos dos botellas los últimos días.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Si no, te mandaremos de cuando en cuando, pues, las botellas de pisco…","MONTESINOS"
"Desconocido","Okay, yo tengo…","DESCONOCIDO"
"El señor Vladimiro Montesinos","No, y además, con decirle que cuando estés li bre, nos pegas una llamadita, vamos a jugar golf el fin de semana.","MONTESINOS"
"Desconocido","Cómo no, cómo no.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Ya como ahora, sábado y domingo sin trabajo, voy a estar aburrido.","MONTESINOS"
"Desconocido","El problema es que la semana próxima, dos semanas voy a jugar con John Siers.","DESCONOCIDO"
"El señor Vladimiro Montesinos","(?) ha sido así.","MONTESINOS"
"Desconocido","Todo es muy cómodo.","DESCONOCIDO"
"Desconocido","Le sacó el jugo a la hora.","DESCONOCIDO"
"El señor Vladimiro Montesinos","¿Cuántas veces ha jugado con John Sears?","MONTESINOS"
"Desconocido","Máximo cinco, máximo seis.","DESCONOCIDO"
"El señor Vladimiro Montesinos","¿Tú lo conoces a John Sears?","MONTESINOS"
"Desconocido","No.","DESCONOCIDO"
"El señor Vladimiro Montesinos","¿No?","MONTESINOS"
"Desconocido","Casi es (?) varios.","DESCONOCIDO"
"Desconocido","La gente, ¿no?","DESCONOCIDO"
"Desconocido","Sí, estuvo jefe de otra high school contra Cuba.","DESCONOCIDO"
"Desconocido","Ah.","DESCONOCIDO"
"Desconocido","Por mucho tiempo, antes de eso, uno o dos y otros, muchos años, muchos años. Estuvo acá como (?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","Sí, claro.","MONTESINOS"
"Desconocido","Su padre es ex trabajador.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Estudió, inclusive, en el colegio Markham.","MONTESINOS"
"Desconocido","Claro, sí, sí, sí.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Vivió muchos años acá.","MONTESINOS"
"Desconocido","Muchos años, muchos años, muchos años.","DESCONOCIDO"
"Desconocido","(?)","DESCONOCIDO"
"Desconocido","Es un juego.","DESCONOCIDO"
"Desconocido","(?) ha trabajado en muchos casos humanos.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Claro (?).","MONTESINOS"
"Desconocido","Cuarenta y cinco o algo.","DESCONOCIDO"
"El señor Vladimiro Montesinos","No, cuando estaba Terry Wer, eso ha sido, esta ba en nuestro país.","MONTESINOS"
"Desconocido","Preso.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Por mafia, sí.","MONTESINOS"
"Desconocido","(?) estaba aquí.","DESCONOCIDO"
"El señor Vladimiro Montesinos","No, Terry Wer estaba de director…","MONTESINOS"
"Desconocido","Jefe de América Latina.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Cuando (?) estaba acá. (?) estaba, eso ha sido el año 92.","MONTESINOS"
"Desconocido","Yo estaba jugando junto a él.","DESCONOCIDO"
"El señor Vladimiro Montesinos","No, no le gusta ver ni los caballos.","MONTESINOS"
"Desconocido","¿Y qué pasa si es trabajador?","DESCONOCIDO"
"El señor Vladimiro Montesinos","Todo el día está con los caballos, soportando.","MONTESINOS"
"Desconocido","En el hipódromo.","DESCONOCIDO"
"El señor Vladimiro Montesinos","A Feldman trabajando allí le llaman científico. ""Voy al hipódromo"", dice, y juega golf.","MONTESINOS"
"Desconocido","Casi se sobra allá.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Sí, sí, sí. Vino de Chile para acá.","MONTESINOS"
"Desconocido","Ya, claro.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Yo le digo: ""A ver, vamos a intercambiar infor mación, cuéntame de Pinochet y yo te cuento del Perú"".","MONTESINOS"
"BACKGROUND","[Risas.]","BACKGROUND"
"Desconocido","Es un (?).","DESCONOCIDO"
"Desconocido","¿Lo ha visto ahora?","DESCONOCIDO"
"Desconocido","No, no sé. Salió hace tres semanas.","DESCONOCIDO"
"Desconocido","De Quito.","DESCONOCIDO"
"Desconocido","Quito.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Ah, (?).","MONTESINOS"
"Desconocido","Pero no sé cuál es .","DESCONOCIDO"
"El señor Vladimiro Montesinos","allí (?).","MONTESINOS"
"Desconocido","Somos número dos.","DESCONOCIDO"
"Desconocido","Exacto.","DESCONOCIDO"
"Desconocido","Yo recuerdo, número dos. Pero no sé si hubo (?).","DESCONOCIDO"
"Desconocido","No sé (?).","DESCONOCIDO"
"Desconocido","¿Cuál? Dime cuál.","DESCONOCIDO"
"Desconocido","Porque yo tuve un (?) .","DESCONOCIDO"
"El señor Vladimiro Montesinos","Pero vino de Ecuador ahí.","MONTESINOS"
"Desconocido","(?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","De la Luna.","MONTESINOS"
"Desconocido","La Luna, es envidiosa.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Le falta inglés","MONTESINOS"
"Desconocido","El inglés que es (?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","Posesivamente (?) por última vez.","MONTESINOS"
"Desconocido","El presidente (?) lógicamente.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Así dirán todos.","MONTESINOS"
"BACKGROUND","[Risas.]","BACKGROUND"
"Desconocido","Él habló de otros programas.","DESCONOCIDO"
"Desconocido","Tardaron como tres semanas.","DESCONOCIDO"
"Desconocido","Sí.","DESCONOCIDO"
"Desconocido","Tres, tres semanas.","DESCONOCIDO"
"Desconocido","Pero (?) una jugada más.","DESCONOCIDO"
"Desconocido","(?) Pero si Pakistán es libre.","DESCONOCIDO"
"Desconocido","Ha sido bombardeada, ha salido hoy día, no?","DESCONOCIDO"
"Desconocido","Claro, ha tenido mucho trabajo.","DESCONOCIDO"
"Desconocido","Realmente, tiene mucha prioridad en Washington.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Hoy día, claro. Pero si él lanza la política.","MONTESINOS"
"Desconocido","Como Perú.","DESCONOCIDO"
"El señor Vladimiro Montesinos","¿Ah?","MONTESINOS"
"Desconocido","Una cosa política muy interesante.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Claro.","MONTESINOS"
"Desconocido","De los dos programas, ¿cuál es más importante?","DESCONOCIDO"
"El señor Vladimiro Montesinos","Éste debe estar en el Congreso ahí.","MONTESINOS"
"Desconocido","Eso.","DESCONOCIDO"
"Desconocido","No, en el Comité del Congreso tiene que estar.","DESCONOCIDO"
"Desconocido","No, ésa es la única forma que...","DESCONOCIDO"
"El señor Vladimiro Montesinos","Este nuevo programa esté libre, señor.","MONTESINOS"
"Desconocido","Muy interesante.","DESCONOCIDO"
"Desconocido","(?) está chocando en el Congreso todo.","DESCONOCIDO"
"Desconocido","Hice preguntas (?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","Para ellos, más era el Capitolio que…","MONTESINOS"
"Desconocido","No, ahí hizo su extra (?).","DESCONOCIDO"
"Desconocido","(?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","Claro, lógico,","MONTESINOS"
"Desconocido","Es compatible, porque (?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","Pero John se ha manejado bien con el Congreso.","MONTESINOS"
"Desconocido","Mira lo que he visto.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Él se lleva bien con los republicanos y los de mócratas, él parece diplomático.","MONTESINOS"
"Desconocido","Claro.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Se ha equivocado de profesión.","MONTESINOS"
"Desconocido","En ambos lados del grupo hay (?) hombres buenos, está bien.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Parece diplomático, se ha equivocado de profesión, ¿ah? Se equivocó de profesión.","MONTESINOS"
"Desconocido","¿Y José? Y José y Héctor no están.","DESCONOCIDO"
"Desconocido","¿Cuánto tiempo da?","DESCONOCIDO"
"Desconocido","Entonces con dos años.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Dos años más.","MONTESINOS"
"Desconocido","Dos años.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Un año.","MONTESINOS"
"Desconocido","Eso es posible.","DESCONOCIDO"
"Desconocido","Ellos tuvieron un gran problema con un robo hace seis meses.","DESCONOCIDO"
"El señor Vladimiro Montesinos","¿Les robaron la casa?","MONTESINOS"
"Desconocido","Sí, (?) Washington.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Ya.","MONTESINOS"
"Desconocido","En algo (?).","DESCONOCIDO"
"Desconocido","(?)","DESCONOCIDO"
"El señor Vladimiro Montesinos","Ah, ya.","MONTESINOS"
"Desconocido","(?).","DESCONOCIDO"
"Desconocido","Luego voy a ver, pero hubo gran exposición de la defensa.","DESCONOCIDO"
"Desconocido","¿Para ser usuarios?","DESCONOCIDO"
"Desconocido","Okay. Es México.","DESCONOCIDO"
"Desconocido","México, México.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Debió haberse fugado a Cancón, pues. Podrá llegar, ¿no dice?","MONTESINOS"
"BACKGROUND","[Risas.]","BACKGROUND"
"Desconocido","Cancón es peor.","DESCONOCIDO"
"Desconocido","¿Es peor?","DESCONOCIDO"
"Desconocido","Cancón tiene otro tipo de animal, pues.","DESCONOCIDO"
"Desconocido","Otra cosa.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Aún están buscando","MONTESINOS"
"Desconocido","Sí, vamos a salir","DESCONOCIDO"
"El señor Vladimiro Montesinos","Sí.","MONTESINOS"
"Desconocido","Están buscando para el fin.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Sí.","MONTESINOS"
"Desconocido","Buscar un granito de lo que tenga ahí.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Sí.","MONTESINOS"
"Desconocido","Tu, una hora más tarde (?).","DESCONOCIDO"
"BACKGROUND","[Risas.]","BACKGROUND"
"El señor Vladimiro Montesinos","Una hora más tarde, dice.","MONTESINOS"
