"speaker","speech","speaker_std"
"El señor Vladimiro Montesinos","(?) hemos compartido la clase (?) amigo de an taño, hemos estudiado toda la primaria (?) de la promoción, me llamaba ocasional mente (?) Tu secretaria (?)"", ""¿Mi secretaria?"" ""Sí"", me dice (?) ""No"", le digo, ""me estás tomando el pelo'. ""Sí, en serio"". ""Oye, ¿tienes la tarjeta?"" ""Por supuesto"", me dijo. ¿Me la puedes enviar?"". ""Claro"". (?) no había problema porque (?). Y mandé a la persona que fue a recoger y me trajo la tarjeta; y de repente cuando veo la tarjeta había un nombre de una señora decía ""xx, secretaria del estudio del doctor Montesinos"" y un teléfono. ¡A la miércoles! A averiguar de dónde es ese teléfono, no había dirección. Pertenecía el teléfono a una cebichería de la avenida Petit Thouars. Entonces, tuve que mandar un personal ahí, a la cebichería, a preguntar si el telé fono (?), ¿El teléfono?, el teléfono está acá y lo alquilo a las personas que vienen acá . Entonces, le preguntaron: ""¿Y usted conoce a una señora fulana de tal?"" ""¡Ah!, sí, sí, es una señora que viene y alquila el teléfono acá"". ""¿Y cuándo viene?"" ""Bueno, viene eventualmente, normalmente al mediodía y se pone media hora a hacer llamadas. Llama y a veces recibe llamadas ahí la media hora que está...""","MONTESINOS"
"Desconocido","Recibe llamadas…","DESCONOCIDO"
"El señor Vladimiro Montesinos","Y contesta el teléfono, le alquila por media hora. Así que me dieron cuenta y dije: ""Bueno, pues, esperen allí"". Efectivamente, a los 4 ó 5 días me llamaron, me dijeron ""ya está la señora"". ""Bueno, a ver observen que pase"". Efectivamente, la mujer vino, le pagó, le alquiló la media hora, hablaba, llamaba, etcétera. Cuando terminó, ""Ya se va a retirar"". Bueno, le digo: ""Invítenla a venir"". Entonces, se identificaron con la señora, ""¿Qué pasa, me están deteniendo?"" ""No, sino que quiere hablar con usted tal persona"". ""¿Conmigo? No tengo nada que hablar con él"". ""Tenga usted la bondad de subir"". ""Pero ¿qué pasa...? Bueno, está bien, pues, ya lo conoceré, tanto hablan de él, lo voy a conocer"". [Risas.] Y vino la señora acá y se sentó y me dijo: ""¡Ah!, ¿usted es el doctor Montesinos?"" ""Sí, sí"". ""Mucho gusto en conocerlo. ¿Qué cosa desea usted hablar conmigo?"" ""¿Us ted es mi secretaria"", le digo, ""señora?"" ""¿Yo su secretaria? ¿Está usted loco?"", me di jo, ""¿cómo voy a ser su secretaria si recién lo estoy conociendo? A usted lo veo por la televisión"", me dice. ""¿Usted no ha ido, señora, a un juzgado a pedir (?)?"" ""Oiga, doctor, ¿de qué me es tá usted hablando?"", me dijo. ""¿Pero está usted segura, señora?"" ""Pero por supues to , me dijo. ¿Cómo cree que yo voy a hacer esas cosas? No tengo nada que ver"". Así que lo llamé a mi amigo y le dije: ""Oye, compadre ¿podrías venir un momento?"" ¿De qué?"" ""Tengo acá a la persona que la secretaria"". ""¿Por qué?"", me dice. Le cuento, pues, el detalle. ""No me digas, ¿me han sorprendido?"" ""Sí, voy"", me dice. Así que mando el carro, viene y cuando entramos con el juez y de repente apenas la ve: ""¡Ah!, ésta es tu secretaria"", me dice; el juez dice: ""Ésta es tu secretaria"". En tonces, la señora lo ve al juez y yo le di la tarjeta. ""Señora, ésta es la tarjeta que us ted me entregó . Entonces, le digo: ""Señora, ¿puede mostrarme su cartera?"" ""Ya"", entrega la cartera, abro la cartera y tenía un alto así de tarjetas mías. [Risas.] Ya la agarré in fraganti a la mujer. Le digo: Señora, mire usted lo que es el problema. Me hace usted quedar mal con mi amigo que la sirve a usted pensando que soy yo la persona que le está pidiendo. Usted está recibiendo un beneficio...""","MONTESINOS"
"Desconocido","¡Qué sinvergüenza!","DESCONOCIDO"
"El señor Vladimiro Montesinos","""Señora, ¿qué debería hacer con usted?, ¿debería denunciarla?, ¿qué cosa debería hacer con usted?"" Se puso a llorar la mujer, ""Sabe, doctor, que tengo problemas, que el marido me abandonó, mis hijitos están mal"", bueno la historia de siempre. ""Señora"", le digo', ""¿cuánto necesita usted de plata?"" ""3 mil soles"". Bueno, le entregué 3 mil soles: ""Ya no vuelva usted, señora, pero devuelva ¿Cuán tas tarjetas más tiene?"" ""Tengo en mi casa, las uso de vez en cuando"". [Risas.] ""Vayan a su casa y recojan todo el paquete de tarjetas"". Bueno, le cuento ese detalle, imagínese.","MONTESINOS"
"Desconocido","¡Qué barbaridad!","DESCONOCIDO"
"El señor Vladimiro Montesinos","Un solo detalle y nada más un solo detalle.","MONTESINOS"
"Desconocido","¡Qué barbaridad! Y así cuántas gentes habrán…","DESCONOCIDO"
"Desconocido","Que utilizan el nombre.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Que usan el nombre. Por eso que cuando Eugenio me dijo ese día me desconcertó, pero tampoco no me llamó la atención porque…","MONTESINOS"
"Desconocido","No, pero eso no fue nadie usando el nombre, fue un...","DESCONOCIDO"
"El señor Vladimiro Montesinos","Un error…","MONTESINOS"
"Desconocido","Un error de ellos dos, de comunicación.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Ya.","MONTESINOS"
"Desconocido","Cuando Raffo le dice: ""Oye, aquí hay 15 millones más"", Eugenio ha conectado...","DESCONOCIDO"
"El señor Vladimiro Montesinos","Pensando que era la cuestión esta…","MONTESINOS"
"Desconocido","Eco, eco, eco.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Ha coincidido.","MONTESINOS"
"Desconocido","y se lo digo. doctor, porque estaba ahí y me llamó la atención también porque yo pensé: Ahora otra vez otros 15, si esos otros 15 millones yo los estaba manejando.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Claro.","MONTESINOS"
"Desconocido","Entonces, ahí ha habido la confusión. No fue nadie diciéndole a él...","DESCONOCIDO"
"El señor Vladimiro Montesinos","No, por eso que me sorprendió, ¿quién iba a ir (?)?","MONTESINOS"
"Desconocido","No, no, no.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Están locos.","MONTESINOS"
"Desconocido","Así es.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Y cómo, imagínese, íbamos a hacer una cosa así.","MONTESINOS"
"Desconocido","No, y acabábamos de hacer la operación de los 2 millones.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Claro.","MONTESINOS"
"Desconocido","Por eso, cómo va a estar usted hablando de 2 millones y no estar diciéndonos que van a venir otros 15.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Sí, le hubiera dicho, como le digo a Eugenio: Si yo necesito algo te digo a ti, te digo personalmente"".","MONTESINOS"
"Desconocido","Él entendió que había sido un malentendido.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Claro, no, no, y me (?).","MONTESINOS"
"Desconocido","Y que no hay, quiero asegurarme, que no hay una persona que haya venido donde nosotros a decirnos ""de parte de"", porque eso no lo aceptamos tampoco.","DESCONOCIDO"
"El señor Vladimiro Montesinos","¡Ah!, no, pero es ilógico.","MONTESINOS"
"Desconocido","Ahí nosotros no aceptamos a nadie.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Pero, por supuesto, y menos después de todos estos líos está bravo, porque pueden estar viendo la forma de querer probar.","MONTESINOS"
"Desconocido","Efectivamente.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Y de repente…","MONTESINOS"
"Desconocido","No, ahí fue un total error.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Porque póngase que agarran y dicen, para probar, ¿no?, vamos hacer un depósito y es una trampa, y después caen con el Fiscal y una cosa así.","MONTESINOS"
"Desconocido","Fíjese, esto era tan obvio que no...primero, porque nosotros, yo no pue do como... o sea, yo tengo la responsabilidad de Wiese Bank International.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Ya.","MONTESINOS"
"Desconocido","Yo no acepto el dinero de terceros, yo tengo que ver a la persona, yo tengo que saber de quién se trata o tienen que habérmelo recomendado por... así, firme un tercero.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Claro, una persona que dé…","MONTESINOS"
"Desconocido","Y me dice: ""Alfonso, te estoy recomendando, tal persona te va a llamar"".","DESCONOCIDO"
"El señor Vladimiro Montesinos","Claro, es otra cosa.","MONTESINOS"
"Desconocido","Es otra cosa.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Llama una persona solvente y uno sabe que es una persona que es honorable.","MONTESINOS"
"Desconocido","Efectivamente.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Porque a veces uno comete…","MONTESINOS"
"Desconocido","Hay el tema del lavado.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Lógico, pues.","MONTESINOS"
"Desconocido","Y eso nosotros tenemos que protegerlo.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Totalmente.","MONTESINOS"
"Desconocido","Por cualquier ruta que sea lavado, puede ser cualquier fin, y tenemos que proteger. Sabemos perfectamente bien (?) Yo no tengo más de 300 clientes, doctor.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Lógico, son pocos, son contaditos.","MONTESINOS"
"Desconocido","Así es.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Son contaditos, lógico, yo lo sé perfectamente, (?) notablemente. Porque el lavado no sabe si es por tema de narcotráfico, puede ser lavado…","MONTESINOS"
"Desconocido","Por cualquier cosa, por cualquier otra cosa.","DESCONOCIDO"
"El señor Vladimiro Montesinos","A propósito, hay dos cosas, dos problemas del banco que no tienen que ver nada con la gestión de (?), nada. Hay una investigación que tiene la SUNAT sobre el tema del oro.","MONTESINOS"
"Desconocido","Ya.","DESCONOCIDO"
"El señor Vladimiro Montesinos","En el tema del lavado del oro está metido el Banco Wiese. Tengo la información, la investigación la está haciendo la SUNAT. O sea, no el Wiese actual.","MONTESINOS"
"Desconocido","Claro, es el Wiese Limitado.","DESCONOCIDO"
"El señor Vladimiro Montesinos","El Wiese Limitado. Pero hay una cantidad muy grande de lavado de dinero para el oro. La investigación la tiene la Sunat. Yo quisiera cuando venga Eugenio para reunimos para ver qué cosa es lo que po demos hacer, porque va a venir un batacazo muy fuerte sobre el banco. O sea, el banco ahora está fusionado, se irá contra los funcionarios, pero quien res ponde es la entidad.","MONTESINOS"
"Desconocido","Claro, claro.","DESCONOCIDO"
"El señor Vladimiro Montesinos","La entidad actual va a responder, no le inte resa (?).","MONTESINOS"
"Desconocido","Ahora, yo no conozco mucho del tema, pero por lo que entiendo, nosotros hicimos una auditoría.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Ya.","MONTESINOS"
"Desconocido","Y estábamos bien.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Pero no sabemos las variables que tenga la Sunat y los movimientos que hayan habido alrededor del banco.","MONTESINOS"
"Desconocido","Yo soy ex Wiese y hasta ahí lo dejé. Cuando sé que entró auditoría interna y dijeron: ""no, aquí no hay..."" O sea, obviamente ha ocurrido en nuestra entidad o podría haber pasado por nuestra entidad, pero nosotros tenemos todo lo necesario para saber que nosotros hacemos nuestro trabajo.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Es importante porque…","MONTESINOS"
"Desconocido","Pero eso debería de conversarlo...","DESCONOCIDO"
"El señor Vladimiro Montesinos","Con Eugenio porque la Sunat está avanzando en la investigación. El otro día estuve acá con Ibérico y con Mauricio Muñoz Nájar que están llevan do a cabo la investigación. Me dijeron: ""estamos viendo el tema del Wiese que está complicado en el asunto del lavado, no los actuales, por supuesto, sino antes de la fusión"", me dicen.","MONTESINOS"
"Desconocido","Sí, pero todo se hereda, doctor.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Sí, sí, yo sé.","MONTESINOS"
"Desconocido","Todo se hereda, lo bueno y lo malo.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Así es. Entonces, incluso ya están por hacer, por pedir la intervención del Ministerio Público. Le digo: ""A ver, aguántenme ahí para conversarlo con Eugenio y ver cómo manejamos, cómo le damos...""","MONTESINOS"
"Desconocido","¿Hay urgencia de hablarlo antes del 3 o puede...?","DESCONOCIDO"
"El señor Vladimiro Montesinos","No, puede ser hasta el 3, inclusive.El señor        .—Porque Eugenio está llamando.","MONTESINOS"
"El señor Vladimiro Montesinos","Bueno, pero esto no hay que hablarlo por teléfono.","MONTESINOS"
"Desconocido","Por eso, preferible no.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Esperemos que regrese el 3, no hay ningún pro blema. Ya, le propongo reunimos con usted y con él…","MONTESINOS"
"Desconocido","Cómo no.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Y de repente con el asesor, para ver cómo ma nejamos el tema para no afectar...Porque a mí lo que me preocupa con el banco es mi banco.","MONTESINOS"
"Desconocido","Lógico.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Yo tengo que cuidar un poco también los inte reses del banco, ¿no?","MONTESINOS"
"Desconocido","Le agradezco eso.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Entonces, este... (?).","MONTESINOS"
"Desconocido","Yo creo que no va a haber problema de reunimos y verlo.","DESCONOCIDO"
"El señor Vladimiro Montesinos","O sea, ver cómo manejamos para no perjudicar la...","MONTESINOS"
