id,text,speaker_std,file_id,topics
33567," El jefe está en el Cusco, se va a quedar a dormir allá.",MONTESINOS,7,"municipal98, canal4, media"
33568, ¿Se va a quedar a dormir allá?,VILLANUEVA RUESTA,7,"municipal98, canal4, media"
33569, Sí se va a quedar (ininteligible),MONTESINOS,7,"municipal98, canal4, media"
33570, (ininteligible),VILLANUEVA RUESTA,7,"municipal98, canal4, media"
33571, (ininteligible) El señor VASQUEZ VILLANUEVA.— (ininteligible),MONTESINOS,7,"municipal98, canal4, media"
33572," Porque el Ministro de Economía esta en Piura, ahora, se quedaría nomás.",MONTESINOS,7,"municipal98, canal4, media"
33573," Entonces, (ininteligible) hemos sacado una definición.",MONTESINOS,7,"municipal98, canal4, media"
33574, (ininteligible),VILLANUEVA RUESTA,7,"municipal98, canal4, media"
33575," No, pero el  lunes, luego va...y luego el miércoles nos reunimos con él. Tienes tus posibilidades, tus  alternativas, iremos. Ahora lo que él, bueno, yo me lanzo carajo, me van a apoyar o no me van  a apoyar, me van a dejar tirando cintura.",MONTESINOS,7,"municipal98, canal4, media"
33576, (ininteligible),VILLANUEVA RUESTA,7,"municipal98, canal4, media"
33577," Lo que a nosotros nos interesa es que este cojudo se lance, así no gane.",MONTESINOS,7,"municipal98, canal4, media"
33578," Así no gane, qué mierda.",VILLANUEVA RUESTA,7,"municipal98, canal4, media"
33579," Lógico, entonces...",MONTESINOS,7,"municipal98, canal4, media"
33580, (ininteligible),VILLANUEVA RUESTA,7,"municipal98, canal4, media"
33581,"Nosotros tenemos que ser directos, el tiene que ser ya candidato, y empezar ya (17) el trabajo político. Ahora, como ya hay proceso, le digo(ininteligible). Bueno, falta ahí la declaración de éste, pero no lo van a conseguir hasta la noche. Eso no se debe tocar ese tema compadre,",MONTESINOS,7,"municipal98, canal4, media"
33582, ¿Cuál?,VILLANUEVA RUESTA,7,"municipal98, canal4, media"
33583," No, mira, la declaración pública va a ser a las diez de la mañana (ininteligible). ¿Sabe por qué le digo?, porque es medio político.",MONTESINOS,7,"municipal98, canal4, media"
33584," No no, mejor.",VILLANUEVA RUESTA,7,"municipal98, canal4, media"
33585, Es medio político para sus declaraciones.,MONTESINOS,7,"municipal98, canal4, media"
33586," Ya. No no, mejor que no esté pues. ",VILLANUEVA RUESTA,7,"municipal98, canal4, media"
33587," No, es mejor que no esté,  porque en primer lugar, economía.",MONTESINOS,7,"municipal98, canal4, media"
33588," Ahora, otra cosa que es importante, tenemos que hacer en una pizarra acá  (ininteligible).",MONTESINOS,7,"municipal98, canal4, media"
33589," Permítame, para hablar de una vez.",VILLANUEVA RUESTA,7,"municipal98, canal4, media"
33590,"Sí hermano. El señor VÁSQUEZ VILLANUEVA.—¿ Qué número es del doctor Revilla su celular?, 2554 ¿no? Okey, gracias. Buenas noches, por favor, ¿el doctor Revilla?, ¿el doctor Revilla, por favor? Del ingeniero Vásquez. ¿Cómo está señorita?, bien gracias, qué gusto de saludarla. Gracias. Maestro ¿qué es de su vida? Mire, estoy  acá justamente con el amigo ah (ininteligible) para hacer esto de una vez; y después conversamos ya conmigo. Te paso ahorita de una vez ah.",MONTESINOS,7,"municipal98, canal4, media"
33591,"Aló,  aló. Sí cómo está. Este, hoy día no se presentó la persona ¿no?, ya, han quedado para el día lunes ¿no? Perfecto. Entonces, hay que hacerlo eso en sesión abierta ah, abierta, ya, perfecto, abierta, entiendo; y con eso ya vas a salir, ahí casi debemos cerrar el tema ah. Ya, estoy trabajando sobre esa vaina, y yo mañana te estoy diciendo sobre lo de (ininteligible), con eso se van para allá y ahí cerramos el asunto ya; porque sino esto sigue  siendo una desangradera innecesaria ah, ya, sí, sí sí. Ya perfecto, ya. Sí, le paso acá con el maestro. (18)",MONTESINOS,7,"municipal98, canal4, media"
33592," Aló, hermano, entonces nos vemos mañana. Se retira el señor Vásquez Villanueva de la sala.",VILLANUEVA RUESTA,7,"municipal98, canal4, media"
33593," Entonces lo voy a llamar, entonces.",DESCONOCIDO,70,"canal4, media"
33594," Ya, por favor.",SCHUTZ,70,"canal4, media"
33595," Una pregunta. Fíjate, quizás está, si ya está nos pueda ayudar con el ""saldito"".",DELGADO PARKER,70,"canal4, media"
33596," A sí, indudablemente. Ya está (?).",SCHUTZ,70,"canal4, media"
33597, Que a ti te voy a botar y a ti te voy a hacer botar.,SCHUTZ,70,"canal4, media"
33598," Claro, tú sabes que estos personajes son imposibles, son insoportables (?). El cholo con plata, el negro con mando ¡uff! y el blanco calato, son tres personajes insoportables. Esa es la verdad. Este es el negro con mando, (risas). Y no hay ni de (?).",DELGADO PARKER,70,"canal4, media"
33599," Ahí está, gracias.",SCHUTZ,70,"canal4, media"
33600," ¿Un cafecito, algo?",DESCONOCIDO,70,"canal4, media"
33601, Me caería bien un café.,DELGADO PARKER,70,"canal4, media"
33602," A mí dáme un juguito de piña, pues, de piña o bueno de...",SCHUTZ,70,"canal4, media"
33603," Ah, el edecán es un tipo con uniforme, creo que es (?).",SCHUTZ,70,"canal4, media"
33604, (?),DELGADO PARKER,70,"canal4, media"
33605, (?).,SCHUTZ,70,"canal4, media"
33606," Muy bien, me pareció un tipo que ha aprendido mucho y, bueno, los golpes en la vida que ha sido de repente la mejor presentación que ha tenido. Gente que conoce me dice ha mejorado mucho, y esto a lo mejor es porque (?) sin exageraciones y con una lógica, digamos, y el asunto tiene lógica. Yo creo que tiene mucho que mencionar. (?)",DELGADO PARKER,70,"canal4, media"
33607," (?) Yo hablé con gente de la Telefónica, una (?), y me dijeron que, bueno que (?) no me dijeron (?). “Sí, nos han traído un proyecto para abrir una serie de canales, estamos viendo, eso está en... Se está viendo, pero hay hasta 3 ofertas”.",SCHUTZ,70,"canal4, media"
33608," No, sí, son varias.",DELGADO PARKER,70,"canal4, media"
33609, Pero ahí estamos viendo (?) Yo voy a comunicarme con (?),SCHUTZ,70,"canal4, media"
33610," No, claro.",DELGADO PARKER,70,"canal4, media"
33611," No, pero yo lo haré yo o ustedes me lo ven. Lo único que tengo, lo único que he dejado ahí un poco, digamos (?). Entonces ya digamos que si, han quedado 20, o sea una persona no puede decir ""oye ven"" y ya, así es, digamos que sí.",SCHUTZ,70,"canal4, media"
33612," Claro, su opinión es importante. (2)",DELGADO PARKER,70,"canal4, media"
33613," Y ahora es importante, porque (?) para qué me dices que  (?) nos hubiéramos quedado así o asá o está bien, o piña también, para qué fastidia",SCHUTZ,70,"canal4, media"
33614, (?) Como veintitantas mil personas que hay.,SCHUTZ,70,"canal4, media"
33615, ¿Qué?,DELGADO PARKER,70,"canal4, media"
33616, Sí.,SCHUTZ,70,"canal4, media"
33617, ¿De ese nivel?,DELGADO PARKER,70,"canal4, media"
33618," Claro, todos los días así,  veintitantas mil personas. Y el tipo se le acerca, la ve y dice: ""He hablado con ella"". Lo que pasa es que eso (?)",SCHUTZ,70,"canal4, media"
33619, La ayudaba.,DELGADO PARKER,70,"canal4, media"
33620," La ayudaba (?). Sin embargo logró hablar conmigo y me pidió hablar contigo que quería contarte. Quién te ha contado, (?) claro que estuve hablando con él. Entonces le llamé y (?) y su vida hasta donde quiera, darte cuenta de lo que él representa nunca se encuentra así como así (?)",SCHUTZ,70,"canal4, media"
33621," ¿Cuál, el padre?",DELGADO PARKER,70,"canal4, media"
33622," Ni verlo, pareciera que tiene una cara media así, debe transmitir una cosa",SCHUTZ,70,"canal4, media"
33623," Porque en las fotos, no son fotos, no da esa comunicación. Tal vez tú, indudablemente.",DELGADO PARKER,70,"canal4, media"
33624, Qué bonita (?),SCHUTZ,70,"canal4, media"
33625," Es una minimujer, pero indudablemente....",DELGADO PARKER,70,"canal4, media"
33626, Grandazo.,SCHUTZ,70,"canal4, media"
33627, Debe tener algo.,DELGADO PARKER,70,"canal4, media"
33628," Pero chillará, pues, y que te haga una...",SCHUTZ,70,"canal4, media"
33629," Sí, pues y él está con su mente en esto, entonces para cualquier otro asunto...",DELGADO PARKER,70,"canal4, media"
33630," Ya no le interesa llegar, pues, hermano, porque tenía que haber llamado la semana pasada a... Todos en la fábrica están diciendo ¿oye y no ha llamado? Nada. Es decir, yo llamé al hotel, (?) Anoche le digo a nadie ha llamado (?) no ha llamado a la fábrica, no ha llamado (?) Todo el mundo está y él es el que maneja todo esto. Claro, yo he agarrado y le dije, por el momento yo voy a resolver. (?) ¿las cosas de Ernesto? Hemos coordinado y cuando él se iba, él se llevaba su lap top y de ahí seguía...",SCHUTZ,70,"canal4, media"
33631," Claro, pero ahí él ya no tiene nada, dicen que no hay Internet, no hay radio, no hay televisión, no hay nada.",DELGADO PARKER,70,"canal4, media"
33632," Están en un sitio de media caña, medio dólar o un sol cincuenta.",SCHUTZ,70,"canal4, media"
33633, Y tiene dos cuartos.,DELGADO PARKER,70,"canal4, media"
33634, Dos cuartos tienen.,SCHUTZ,70,"canal4, media"
33635, Tú no lo puedes llamar.,DELGADO PARKER,70,"canal4, media"
33636," No, ojalá.",SCHUTZ,70,"canal4, media"
33637, ¿No tienes su nuevo teléfono?,DELGADO PARKER,70,"canal4, media"
33638," No, ya me han dicho que (?) pero dicen que acá no entra la llamada.",SCHUTZ,70,"canal4, media"
33639," Caballeros, buenos días.",HERMOZA RIOS,70,"canal4, media"
33640," Buenos, qué tal.",SCHUTZ,70,"canal4, media"
33641," La reina del pueblo, qué injusticia se ha cometido con esta chica caramba, no es posible. Hoy día entrevisté al Padre Lanssiers y se mandó un, en fin, diciendo que lo que se había dicho de esta chica era un asunto sensible, pero totalmente desproporcionado. El  temperamento peruano, las costumbres en el estilo peruano es un estilo muy de mentiras chiquitas, medianas, regularcitas; o sea, es un desmadre. ""Sí, ya, nos vemos mañana"", una serie de cosas que están ligadas de la comunicación normal. Entonces, no se puede ser tan (?). Es una chica que ha estado.",DELGADO PARKER,70,"canal4, media"
33642," (?), que son jóvenes.",SCHUTZ,70,"canal4, media"
33643," Que no está conformada todavía, se ve claramente que no está formada y de vuelta ha pasado a ser (3) una segura, que si ella (?) se sienta.",DELGADO PARKER,70,"canal4, media"
33644, Y regalan cosas.,SCHUTZ,70,"canal4, media"
33645," Y esto qué, allá yo soy.",DELGADO PARKER,70,"canal4, media"
33646, Luego de un tiempo a (?),SCHUTZ,70,"canal4, media"
33647, Está faltando cariño.,DELGADO PARKER,70,"canal4, media"
33648, (Parte testada).,SCHUTZ,70,"canal4, media"
33649," Muy bien, muy bueno ha sido el programa, efectivamente.",DELGADO PARKER,70,"canal4, media"
33650, (?) y el resto (?),SCHUTZ,70,"canal4, media"
33651, (Parte testada).,DELGADO PARKER,70,"canal4, media"
33652," Hubieras comunicado al canal por (?) yo tengo que ver (?) qué (?) me han bajado la señal (?) pasa si te ama (?) o sea, me mandaron una falla que me iban a disponer los (?)",SCHUTZ,70,"canal4, media"
33653, ¿Quién te mandó la carta?,DELGADO PARKER,70,"canal4, media"
33654," Este, Castro.",SCHUTZ,70,"canal4, media"
33655, Ya.,DELGADO PARKER,70,"canal4, media"
33656, Porque yo (?) la junta de facultades  que ellos (?),SCHUTZ,70,"canal4, media"
33657, Y ha habido un aumento de capital que no ha hecho que.,DELGADO PARKER,70,"canal4, media"
33658," Que no ha hecho (?) He tenido acciones, o sea, el resultado subió (?)",SCHUTZ,70,"canal4, media"
33659, Aval.,DELGADO PARKER,70,"canal4, media"
33660," Y yo era minoritario, o sea, él tenía 30 y (?) y ahora lo mantiene (?) el 20% del capital.",SCHUTZ,70,"canal4, media"
33661," Sí, sí.",DELGADO PARKER,70,"canal4, media"
33662, Dejo mis (?) porque alquilaremos o estamos fregados.,SCHUTZ,70,"canal4, media"
33663," Estamos conectados al negocio (?) Antes no, antes era tan imprecisa, pero ahora (?)",DELGADO PARKER,70,"canal4, media"
33664, Como yo lo tengo y para diez años y efectivamente necesita satélite que suba (?),SCHUTZ,70,"canal4, media"
33665," Vas a pagar un satélite de en tu compañía, del que tienes accionistas.",DELGADO PARKER,70,"canal4, media"
33666," Seguro, pues, me darán una parte un precio especial (?)",SCHUTZ,70,"canal4, media"
33667," Entonces, claro, o sea, que el caso de mi hijo te devolvió la plata que se sacó de Panamericana del interés.",DELGADO PARKER,70,"canal4, media"
33668, (?) dinero de la antena si el programa lo ha hecho con este Závala.,SCHUTZ,70,"canal4, media"
33669," Sí, claro.",DELGADO PARKER,70,"canal4, media"
33670," (?) le van a decir (?) qué casualidad hermano(?) Le pregunto “¿De dónde vienes?” “Vengo de (?)” He visto una carta que me mandaron. Cuando quieren hacer un escándalo, porque se tiró 400 mil dólares y se tiró el satélite de Panamericana (?) Ahí si que ya crédito total para terminar (?)",SCHUTZ,70,"canal4, media"
33671," A ti más que nada va a llegar, ellos aceptaron. Su realidad ¿cuál es? Su realidad es aceptar (?) panamericana (?) tienes que retirar sus fondos, devolver todo el canal (?) y darte una (4) satisfacción a ti, en todo caso (?)",DELGADO PARKER,70,"canal4, media"
33672," Nos ha fregado su cargo de director, nos ha perjudicado (?) un todos costo de los (?) que él se hacía el loco (?) paga con dinero, no (?)",SCHUTZ,70,"canal4, media"
33673, Independientemente de esas cosas.,DELGADO PARKER,70,"canal4, media"
33674, (?) más claro para (?) y las acciones están todas bien hechas (?) Toda su familia (?),SCHUTZ,70,"canal4, media"
33675," (?) qué hago (?) entonces tampoco no puedo creer en nadie (?) consolidan varias compañías que forman parte de estas radios, por decir, en su origen una zona, y de hecho así de principio (?)de cosas, pagaderos en es una buena operación, y un flujo de 7 años (?)",DELGADO PARKER,70,"canal4, media"
33676, (?),SCHUTZ,70,"canal4, media"
33677," No sé, eso es el manejo, pero queremos ahora y todavía (?) pero muy fácil (?) Este es muy buena pregunta, la otra.",DELGADO PARKER,70,"canal4, media"
33678," Cuál, la de la...",SCHUTZ,70,"canal4, media"
33679," Sí. Ya. Ya está ¿Por qué le han cortado el teléfono? Ya, bestial, ya mañana recibimos todo. Okey, listo ya (?)",SCHUTZ,70,"canal4, media"
33680," Claro, que las cosas indica, claro. Yo dije no pago nada ahora, pero resulta que (?) no puede pagar.",SCHUTZ,70,"canal4, media"
33681," Claro, no, el propio negocio genera las ganancias para cubrir sus operaciones. Y en el momento de hacerse la compra de alimentos (?) ¿Entiendes? 7 años (?) en ese momento el problema son las cantidades de operaciones y la cantidad de tiempo (?) te van a echar de (?) de cabeza esto, se van a descuidar (?) cuidado (?) Son pocos los que mueren viejo, frente a los muchachos qué (?)",DELGADO PARKER,70,"canal4, media"
33682, Se van abriendo. Te conviene tener una posición legal.,SCHUTZ,70,"canal4, media"
33683, A nivel de tasa 25% de la posibilidad (?) Tengo que avanzar con Hugo y con Zavala.,DELGADO PARKER,70,"canal4, media"
33684, (?),SCHUTZ,70,"canal4, media"
33685," Claro, está bien, pero.",DELGADO PARKER,70,"canal4, media"
33686," Hermano, tú estas con muchos problemas, deja que el Ministro vaya avanzando, (?) que te mande una cartita y que te firme (?) ¿qué ganas...?",SCHUTZ,70,"canal4, media"
33687," Hola, hermano, ¿cómo estás?",MONTESINOS,70,"canal4, media"
33688, ¿Cómo te va?,SCHUTZ,70,"canal4, media"
33689, ¿Cómo estás? Gusto de verte.,DELGADO PARKER,70,"canal4, media"
33690," Hace tiempo que no nos vemos. Siéntate, hermano. Bien, en general.",MONTESINOS,70,"canal4, media"
33691," Qué bonita oficina, no la conocía, pero está bonita tu oficina.",DELGADO PARKER,70,"canal4, media"
33692, Es bien práctica.,MONTESINOS,70,"canal4, media"
33693," (?) No, está (?)",DELGADO PARKER,70,"canal4, media"
33694, Está acá (?),SCHUTZ,70,"canal4, media"
33695," No, lo ha visto en un directorio.",DELGADO PARKER,70,"canal4, media"
33696," ¡Ah!, ya.",MONTESINOS,70,"canal4, media"
33697," Pero acá no, es bien amplio. Espérate voy a apagar esto.",DELGADO PARKER,70,"canal4, media"
33698, ¿Cómo te va a ti?,SCHUTZ,70,"canal4, media"
33699," Bien. Mira, en el asunto ese de la cautelar, ha subido el expediente, tienes que presentar al mediodía urgente un escrito en la sala.",MONTESINOS,70,"canal4, media"
33700, Ya.,SCHUTZ,70,"canal4, media"
33701, Pidiendo. Te voy a dejar el papelito.,MONTESINOS,70,"canal4, media"
33702, Ya.,SCHUTZ,70,"canal4, media"
33703," Esto sería la señal para el 27 de setiembre, entonces he hablado con el Presidente de la Sala y me ha dicho que presente un escrito para que señale la primera semana de setiembre.",MONTESINOS,70,"canal4, media"
33704, ¿Qué es esto? ¡Ah! La cautelar.,SCHUTZ,70,"canal4, media"
33705, La cautelar que perdiste.,MONTESINOS,70,"canal4, media"
33706, Tengo que presentar un escrito.,SCHUTZ,70,"canal4, media"
33707," Ahí estoy poniendo: presentar urgente. Ahora mismo que te vas, van y presentan un escrito, me faxeas el escrito, entonces hago que señale la segunda fecha, el día desde la otra semana, setiembre ya; entonces, lo vemos hoy mismo ya. Ahí está la copia y todo, con eso ya (?)",MONTESINOS,70,"canal4, media"
33708, va avanzando la cosa.,DELGADO PARKER,70,"canal4, media"
33709, va avanzando la cosa.,MONTESINOS,70,"canal4, media"
33710, (?) del Amauta.,SCHUTZ,70,"canal4, media"
33711," Del Amauta, ah, sí, sí, el tema del Amauta.",MONTESINOS,70,"canal4, media"
33712," Que lo quise agarrar rápido, se esconde un juez, no me dieron el cautelar y bueno, pues, ahí.",SCHUTZ,70,"canal4, media"
33713, Se ha dilatado un poco.,MONTESINOS,70,"canal4, media"
33714," Se ha dilatado, quiero ir, pues (?)",SCHUTZ,70,"canal4, media"
33715, Pero con esto lo solucionamos.,MONTESINOS,70,"canal4, media"
33716," Sí, sí.",SCHUTZ,70,"canal4, media"
33717, Con esto lo solucionamos.,MONTESINOS,70,"canal4, media"
33718, Ya llegó la hora de la revolución.,DELGADO PARKER,70,"canal4, media"
33719," Todo lo tengo, todo lo tengo ahí en lo penal, el careo que están haciendo. En el segundo juzgado penal ya empezó.",SCHUTZ,70,"canal4, media"
33720," Está dentro de los procesos de investigación. Lo que pasa que este señor no está acá, está en el extranjero, no ha venido a da dar la manifestación.",MONTESINOS,70,"canal4, media"
33721, Falta él ¿no?,SCHUTZ,70,"canal4, media"
33722, Falta él.,MONTESINOS,70,"canal4, media"
33723," Pero están todos los demás, pues.",SCHUTZ,70,"canal4, media"
33724," Ah, sí, ya les ha dado, ya les ha tomado (?), sí.",MONTESINOS,70,"canal4, media"
33725, Es el tema del satélite.,DELGADO PARKER,70,"canal4, media"
33726, Satélite.,SCHUTZ,70,"canal4, media"
33727, Por eso es que se han hecho esos términos.,DELGADO PARKER,70,"canal4, media"
33728," Bueno, han mandado una carta diciendo que querían devolver la plata que se tiraron, pero yo no quiero la plata, quiero el satélite.",SCHUTZ,70,"canal4, media"
33729, Pero dentro del derecho (?) está consumado.,MONTESINOS,70,"canal4, media"
33730, Y además es satélite.,SCHUTZ,70,"canal4, media"
33731," Claro, todavía tiene arreglo.",DELGADO PARKER,70,"canal4, media"
33732," Si yo me agarro una cosa y después la usufructo indebidamente ni siquiera, o sea, inicias una expropiación ilícita y te hacen la denuncia, entonces yo digo, te devuelvo  o te pago, ya no ya, ya se consumó el hecho.",MONTESINOS,70,"canal4, media"
33733," Y además yo (?), nos ha hecho perder, porque nosotros hicimos un aumento de capital que era 30 mil dólares y teníamos derecho a mantener 70%, del 20% es el 14% de todo y ahora nos ha dejado fregado, ahora tenemos creo el 6%.",SCHUTZ,70,"canal4, media"
33734, Ya.,MONTESINOS,70,"canal4, media"
33735, Tiene que ir hasta el final.,SCHUTZ,70,"canal4, media"
33736," No, sí, vamos ya. El tema avanza, ya el final, el penal también está en el juzgado ya.",MONTESINOS,70,"canal4, media"
33737," Sí, pues, ya está en el juzgado.",SCHUTZ,70,"canal4, media"
33738, Ya está en el juzgado.,MONTESINOS,70,"canal4, media"
33739, (?) Que sea rápido nomás.,SCHUTZ,70,"canal4, media"
33740," Sí, bueno, ya sigue, pues, su curso.",MONTESINOS,70,"canal4, media"
33741," Sabes una cosa, eso es exactamente uno de los juicios más complicados que pueda haber (?).",DELGADO PARKER,70,"canal4, media"
33742," Bueno, en primer lugar, que no puede salir del país sin permiso del juez, te sientes mortificado, (?), por más que no seas detenido ya no puedes salir de Lima y este cojudo no es viajero, va a (?).",MONTESINOS,70,"canal4, media"
33743," Además eres un hombre que se siente libre, un hombre muy entero.",DELGADO PARKER,70,"canal4, media"
33744, Y haces lo que te da la gana.,SCHUTZ,70,"canal4, media"
33745," No, se queda acorralado, la mujer no va a poder venir acá (?) y una cosa es estar en Miami y otra cosa es estar en Lima, puede ser causal de divorcio.",MONTESINOS,70,"canal4, media"
33746, Con todas sus complicaciones.,DELGADO PARKER,70,"canal4, media"
33747," Si, pues, claro, (?), tiene problemas la mujer, porque a la mujer no le gusta vivir acá.",MONTESINOS,70,"canal4, media"
33748, No le gusta.,SCHUTZ,70,"canal4, media"
33749," No le gusta, entonces vendrá a acompañar un tiempito y a la hora que no pueda salir y la jarana, la mujer se va.",MONTESINOS,70,"canal4, media"
33750, (Parte testada).,SCHUTZ,70,"canal4, media"
33751, Tranquilo (?),MONTESINOS,70,"canal4, media"
33752," Ese es un serio problema de los viejos, cuando se casan con jóvenes",DELGADO PARKER,70,"canal4, media"
33753, (?),MONTESINOS,70,"canal4, media"
33754," Ya, tranquilo.",SCHUTZ,70,"canal4, media"
33755," Sí, pues, eso es mal de uno.",MONTESINOS,70,"canal4, media"
33756, Mal de uno.,SCHUTZ,70,"canal4, media"
33757, (?),MONTESINOS,70,"canal4, media"
33758," (Parte testada) te mandó besos, dicen.",SCHUTZ,70,"canal4, media"
33759, (?),MONTESINOS,70,"canal4, media"
33760, ¿Qué me aconsejas?,SCHUTZ,70,"canal4, media"
33761," Hay que tener cuidado porque esa en pantalla te puede decir cualquier barbaridad, hermano, ni loco.",MONTESINOS,70,"canal4, media"
33762, Sí y en lugar de ir positivo va negativo.,SCHUTZ,70,"canal4, media"
33763," No, no, no.",MONTESINOS,70,"canal4, media"
33764," Sí. Yo la estuve viendo el otro día, tuvo partes buenas el especial, tuvo partes buenas, pero tuvo partes exageradas. (6)",DELGADO PARKER,70,"canal4, media"
33765," Tú sabes qué cosa, me pareció demasiado...dos horas es mucho para un programa.",MONTESINOS,70,"canal4, media"
33766, (?),SCHUTZ,70,"canal4, media"
33767," Es excesivo, el tema no abarcaba sino 20 minutos.",DELGADO PARKER,70,"canal4, media"
33768," No, no.",MONTESINOS,70,"canal4, media"
33769, 72 puntos.,SCHUTZ,70,"canal4, media"
33770, ¿72 puntos tuvieron?,MONTESINOS,70,"canal4, media"
33771," La sirvieron completita, además para ver ya cómo es (?)",DELGADO PARKER,70,"canal4, media"
33772, (?) como es...,SCHUTZ,70,"canal4, media"
33773, Tocó un tema que no tiene nada que ver con la política,DELGADO PARKER,70,"canal4, media"
33774, Que era la actualidad.,MONTESINOS,70,"canal4, media"
33775, Que eso le encanta a la gente.,DELGADO PARKER,70,"canal4, media"
33776," Claro, y eso está en todos los titulares.",MONTESINOS,70,"canal4, media"
33777, No tiene nada que ver con la política.,DELGADO PARKER,70,"canal4, media"
33778," Carajo,  barrimos a la Laura.",SCHUTZ,70,"canal4, media"
33779," Sí, claro.",MONTESINOS,70,"canal4, media"
33780," Pero era otra, pues. Sabes qué, se pone en un plan que en lugar de ayudar, friega al gobierno más bien, hermano.",SCHUTZ,70,"canal4, media"
33781, Porque es muy exagerada.,DELGADO PARKER,70,"canal4, media"
33782," Y, además, es antipática porque como ella tiene un currículum, se pasó de aquí, se pasó de aquí, se pasó de aquí y ahora tanta alabanza...yo ya sé.",SCHUTZ,70,"canal4, media"
33783, Más prudente.,MONTESINOS,70,"canal4, media"
33784, Más prudente.,SCHUTZ,70,"canal4, media"
33785, Claro.,MONTESINOS,70,"canal4, media"
33786, Pero es loca ¿ah?,SCHUTZ,70,"canal4, media"
33787," No, ella es una...",DELGADO PARKER,70,"canal4, media"
33788, No la puedes controlar,MONTESINOS,70,"canal4, media"
33789, No la puedes controlar.,SCHUTZ,70,"canal4, media"
33790, Por eso es que...Ella es muy buena en lo que sabe hacer.,DELGADO PARKER,70,"canal4, media"
33791," Qué me vas a decir, si trabajó conmigo...trabajaba conmigo todos los días y yo estaba hasta acá.",SCHUTZ,70,"canal4, media"
33792, Ella es muy buena en lo que sabe hacer.,DELGADO PARKER,70,"canal4, media"
33793," Muy ignorante, muy difícil. El señor SCHÜTZ LANDÁZURI.— ¡ Uff!",MONTESINOS,70,"canal4, media"
33794, ¿Ah?,MONTESINOS,70,"canal4, media"
33795," Que éste, que el otro. Te dice una cosa, te dice la otra, y que te ama, que te odia y al otro día te quiere, el otro día otra vez te odia. ¡Pucha madre!, es difícil.",SCHUTZ,70,"canal4, media"
33796, Es inestable emocionalmente.,MONTESINOS,70,"canal4, media"
33797, Inestable.,SCHUTZ,70,"canal4, media"
33798, Es una estrella,DELGADO PARKER,70,"canal4, media"
33799," Sí, pues...",MONTESINOS,70,"canal4, media"
33800," Y ahora se siente, pues.",SCHUTZ,70,"canal4, media"
33801," Ahora, su programa que...ella está bien en su programa de una a dos.",MONTESINOS,70,"canal4, media"
33802, Pero,DELGADO PARKER,70,"canal4, media"
33803, Darle otra cosa ya no.,MONTESINOS,70,"canal4, media"
33804, Ahí nomás.,SCHUTZ,70,"canal4, media"
33805," Ahí saca 40 puntos, está excelente, ahí está muy bien; y desde ahí puede trabajar indirectamente para la causa. Pero en primer plano, en mi primera posición...",DELGADO PARKER,70,"canal4, media"
33806, Ya no.,MONTESINOS,70,"canal4, media"
33807, No sirve.,DELGADO PARKER,70,"canal4, media"
33808," No sirve, sí, sí.",MONTESINOS,70,"canal4, media"
33809," No sirve, ¿por qué? Porque no hay tema, es un tema muy directo. Entonces, indirectamente...",DELGADO PARKER,70,"canal4, media"
33810," Y ella ya se parcializó, ya dijo algo, ya se fregó, no debe...",SCHUTZ,70,"canal4, media"
33811," Ahora, como está tuvo cosas buenas, algunas revelaciones buenas, lo que es la parte ya (?) buena.",DELGADO PARKER,70,"canal4, media"
33812," Bueno, de todos los reportajes, esta (?) estuvo bueno porque son cosas novedosas, además de...",MONTESINOS,70,"canal4, media"
33813," Sí, sí.",DELGADO PARKER,70,"canal4, media"
33814, Pero las entrevistas muy largas.,MONTESINOS,70,"canal4, media"
33815," Claro, no daba para dos horas.",DELGADO PARKER,70,"canal4, media"
33816, No. Una entrevista a una persona no puede ser más de (?) minutos.,MONTESINOS,70,"canal4, media"
33817," No hay un tema que aguante dos horas, no existe.",DELGADO PARKER,70,"canal4, media"
33818, La gente se aburre.,MONTESINOS,70,"canal4, media"
33819," Ni el cine, hora y media.",SCHUTZ,70,"canal4, media"
33820, Porque es un argumento.,DELGADO PARKER,70,"canal4, media"
33821, (?).,SCHUTZ,70,"canal4, media"
33822," Con un desenlace al final, bueno, tiene un argumento. Pero una cosa de un tema de actualidad 20 minutos era suficiente.",DELGADO PARKER,70,"canal4, media"
33823," Era programa de hora nada más, máximo.",MONTESINOS,70,"canal4, media"
33824, (?) está fregado el 4.,SCHUTZ,70,"canal4, media"
33825," Sí, sí. El señor SCHÜTZ LANDÁZURI.— ¡ Pasu madre! (?) más gente, más (?) no paga.",MONTESINOS,70,"canal4, media"
33826," No pagan y encima están fuera los... padre e hijo están fuera, paran en Miami nomás.",MONTESINOS,70,"canal4, media"
33827, Pero ¿qué estarán...por qué estarán afuera?,SCHUTZ,70,"canal4, media"
33828," Y, no sé por qué estarán afuera, su papá también está templado.",MONTESINOS,70,"canal4, media"
33829," Tiene sus problemas, pues, con los (?) aparte con su problema, tiene una demanda de divorcio.",DELGADO PARKER,70,"canal4, media"
33830, 75 millones de dólares.,SCHUTZ,70,"canal4, media"
33831, Y tiene que atenderlo.,DELGADO PARKER,70,"canal4, media"
33832, Debe ¿no?,MONTESINOS,70,"canal4, media"
33833, No.,SCHUTZ,70,"canal4, media"
