"id","speaker_std","file_id","topics","sentence_id","text","emotion_pred","emotion_pred_name","label_0","label_0_prob","label_1","label_1_prob","label_2","label_2_prob"
3389,"MONTESINOS",104,"safety, state_capture",3389.22,"¿Cuál va a ser la habilidad de nosotros?",5,"Enthusiasm","Enthusiasm",0.628822,"Pride",0.13973667,"Hope",0.12177267
5291,"MONTESINOS",16,"reelection, safety, state_capture",5291.9,"Ahora, hay una cosa que es bien importante.",5,"Enthusiasm","Enthusiasm",0.75540566,"Hope",0.16457516,"Pride",0.048295088
7707,"CASTILLO",21,"reelection, state_capture",7707.6,"El Poder Judicial no puede marchar (Ininteligible)...",0,"Anger","Anger",0.8586334,"Enthusiasm",0.07750844,"Sadness",0.035216574
7431,"MONTES DE OCA",21,"reelection, state_capture",7431,"¿Ropa, libros? (ininteligible).",0,"Anger","Anger",0.80830663,"Enthusiasm",0.1243432,"Sadness",0.032799322
8727,"MONTESINOS",25,"media, foreign, safety, state_capture",8727,"La gente de la universidad, porque fíjese, le es toy hablando del año 79 donde estuve yo cuatro meses allí.",5,"Enthusiasm","Enthusiasm",0.89993083,"None of Them",0.037679523,"Anger",0.015621401
4101,"LUCCHETTI",11,"lucchetti_factory",4101,"O sea, la Fuerza Aérea, la Fuerza Armada, la flota ...",5,"Enthusiasm","Enthusiasm",0.8021746,"None of Them",0.056340836,"Anger",0.03228659
1028,"KOURI",10,"municipal98",1028.2,"Él dijo que no era el momento.",5,"Enthusiasm","Enthusiasm",0.8357223,"Anger",0.07721121,"Sadness",0.03982368
3223,"DESCONOCIDO",103,"reelection, media, state_capture",3223.1,"Porque éste fue dentista en (?) nadie, el Comandante del Ejército que iba a cambiar, pues, hasta co ronel estuvo ahí, ¿ah?",5,"Enthusiasm","Enthusiasm",0.5766214,"Anger",0.22157966,"Sadness",0.065730825
13099,"MONTESINOS",32,"reelection, state_capture",13099,"Uno no conoce la verdad que dice así.",0,"Anger","Anger",0.46280402,"Enthusiasm",0.2905059,"Sadness",0.18827456
365,"LEWIS",1,"foreign",365,"¿Podría describir lo que usted observó dentro de la casa?",5,"Enthusiasm","Enthusiasm",0.94469476,"Anger",0.0191181,"Fear",0.009316523
8661,"MONTESINOS",25,"media, foreign, safety, state_capture",8661,"Sí, así fue.",5,"Enthusiasm","Enthusiasm",0.90889436,"Joy",0.028721685,"None of Them",0.01960752
111,"ALVA",1,"foreign",111,"Sí.",5,"Enthusiasm","Enthusiasm",0.92838156,"Hope",0.02353815,"Pride",0.015861278
6106,"PERCOVICH",2,"foreign, safety",6106,"¿Cómo?",5,"Enthusiasm","Enthusiasm",0.93399274,"Anger",0.025177108,"Pride",0.014686322
8050,"MONTESINOS",23,"ecuador",8050.2,"(ininteligible)...",0,"Anger","Anger",0.7341462,"Enthusiasm",0.17805184,"Sadness",0.05944038
14090,"BOROBIO",33,"referendum, municipal98, media",14090.1,"Hay una cosa que nos mandó el gordo.",5,"Enthusiasm","Enthusiasm",0.9064348,"Anger",0.021969257,"Hope",0.021258114
11040,"BEDOYA",29,"miraflores, canal4",11040.2,"Nosotros a través de la guía telefónica ya.",5,"Enthusiasm","Enthusiasm",0.8628082,"Hope",0.06857946,"None of Them",0.028920982
10783,"SANTANDER",28,"state_capture",10783,"Nefasto.",0,"Anger","Anger",0.658738,"Enthusiasm",0.15315442,"Disgust",0.09396494
12808,"MILITAR DESCONOCIDO",32,"reelection, state_capture",12808,"Una gimnasia aérea.",5,"Enthusiasm","Enthusiasm",0.6498665,"None of Them",0.096609235,"Pride",0.07975828
5158,"MONTESINOS",15,"lucchetti_factory",5158.1,"Entonces, fíjese, (?) para que me firme el papelito y usted se lleve la resolución, porque yo quiero que usted se lleve su resolución ahora.",5,"Enthusiasm","Enthusiasm",0.8328998,"Hope",0.0664985,"Pride",0.048545264
19443,"MONTESINOS",40,"referendum, reelection",19443,"Claro, ese es la clave.",5,"Enthusiasm","Enthusiasm",0.6716855,"Hope",0.18137191,"Pride",0.10923595
1880,"IVACHINE",101,"safety",1880,"(?)",5,"Enthusiasm","Enthusiasm",0.9395918,"Hope",0.015590409,"Anger",0.012470072
13489,"BOROBIO",33,"referendum, municipal98, media",13489,"Bueno, pero para nosotros no sirve.",5,"Enthusiasm","Enthusiasm",0.51538426,"Anger",0.33819327,"Sadness",0.10404211
8281,"COSTA",24,"media, foreign, safety",8281,"Como te comenté es un texto que es muy general y que a lo que apunta, fundamentalmente, es a que se difunda el tema sin dar mayor de talles sobre cómo y por qué.",5,"Enthusiasm","Enthusiasm",0.9186263,"Anger",0.045169476,"Pride",0.011553471
1518,"DE LOPEZ",100,"safety",1518,"Sí, sí.",5,"Enthusiasm","Enthusiasm",0.8901843,"Hope",0.03713931,"Joy",0.024511032
9171,"MONTESINOS",26,"referendum, reelection, safety",9171,"(Ininteligible) le ha recibido, usted sugiere, le hemos suplicado.",0,"Anger","Anger",0.6262425,"Enthusiasm",0.31195095,"Sadness",0.022429155
12356,"HERNANDEZ CANELO",31,"referendum, reelection, state_capture",12356.2,"Primero, inicialmente de un procedimiento directo que se sigue (Ininteligible).",0,"Anger","Anger",0.68298614,"Enthusiasm",0.24748768,"Sadness",0.042583257
7398,"MONTESINOS",21,"reelection, state_capture",7398,"Antes había un convenio que tenían ustedes en la Corte Suprema y el Ministerio Público lo tenía con la Fuerza Aérea.",5,"Enthusiasm","Enthusiasm",0.90104944,"None of Them",0.028916406,"Pride",0.02036312
352,"LEWIS",1,"foreign",352,"¿Es el tipo de negocios en los que se encuentra en estos mo mentos?",5,"Enthusiasm","Enthusiasm",0.9278071,"Pride",0.017834034,"Anger",0.01449919
11131,"MONTESINOS",29,"miraflores, canal4",11131,"Para el apoyo, ¿no?",5,"Enthusiasm","Enthusiasm",0.42610577,"Hope",0.31768802,"Pride",0.19548991
5735,"DESCONOCIDO",17,"safety",5735,"(?) campaña (?).",5,"Enthusiasm","Enthusiasm",0.92708683,"Hope",0.034238562,"Pride",0.0149292555
11616,"LUPIS",3,"public_officials, state_capture",11616.3,"La pregun ta más bien, no la veo que tenga importancia, ¿no?",5,"Enthusiasm","Enthusiasm",0.6836062,"Anger",0.24356927,"Sadness",0.042917654
2740,"DESCONOCIDO",103,"reelection, media, state_capture",2740.1,"No digas nada hasta que sepas que... ¿me entiendes?",5,"Enthusiasm","Enthusiasm",0.60598904,"Anger",0.29174373,"Fear",0.032062564
14595,"HURTADO MILLER",34,"municipal98, media",14595.1,"Es la primera cosa que ha hecho.",5,"Enthusiasm","Enthusiasm",0.73703235,"Pride",0.097149484,"Joy",0.05347006
13720,"MONTESINOS",33,"referendum, municipal98, media",13720,"Yo no lo cuestiono su derecho que sea presidente o no sea presidente.",5,"Enthusiasm","Enthusiasm",0.8757115,"Anger",0.069934204,"Hope",0.021747805
16873,"MONTESINOS",35,"referendum, reelection, media, state_capture",16873.4,"Ahora, suponiendo que viene una denuncia contra el Jurado y toda esta huevada, ustedes, pues, lo tiran al tacho.",0,"Anger","Anger",0.7501995,"Enthusiasm",0.20815766,"Sadness",0.010768891
4499,"AMERICANO",13,"ivcher, foreign",4499.3,"Que él primero quisiera, hablar con (?) para saber en qué nivel y si no conoce inglés.",5,"Enthusiasm","Enthusiasm",0.94795537,"Pride",0.017693222,"Hope",0.011692082
8970,"ARANCIBIA",25,"media, foreign, safety, state_capture",8970,"Ha sido espectacular esta visita, me ha abierto todas las posibilidades de visitar y conversar con los oficiales.",4,"Joy","Joy",0.78367984,"None of Them",0.16129652,"Hope",0.02489164
19927,"MONTESINOS",40,"referendum, reelection",19927,"Naturalmente.",5,"Enthusiasm","Enthusiasm",0.71253633,"Joy",0.09833495,"Hope",0.06822161
3461,"MONTESINOS",104,"safety, state_capture",3461.1,"Entonces, si yo soy el poblador que está mirando, dicen, se matan de la risa de la policía: ""Ve ese policía"", y después viene un policía y la vuelve a patear y estamos jugando pelota de trapo con la granada.",0,"Anger","Anger",0.7113571,"Disgust",0.10413005,"Enthusiasm",0.1001173
2748,"MONTESINOS",103,"reelection, media, state_capture",2748,"Van a haber, pero controlables, pero hay que es tar moscas.",7,"Pride","Pride",0.3926756,"Fear",0.23822501,"Enthusiasm",0.19275595
18094,"MONTESINOS",36,"promotions",18094,"No tiene carro, cómo hacemos ahora.",5,"Enthusiasm","Enthusiasm",0.6856612,"Anger",0.19594434,"Fear",0.039492507
14279,"HURTADO MILLER",33,"referendum, municipal98, media",14279,"Habrá que (?) pero me estaba olvidando consultarlo, muy atento.",5,"Enthusiasm","Enthusiasm",0.6580027,"Anger",0.2170104,"Sadness",0.05082107
5388,"PANDO",16,"reelection, safety, state_capture",5388,"Pero , ¿en Cerro de Pasco?",5,"Enthusiasm","Enthusiasm",0.87765,"Anger",0.053975187,"Fear",0.021683663
5795,"MONTESINOS",17,"safety",5795.1,"Por eso es que estamos haciendo las investigaciones y hemos detectado ya el e-mail aquí en Lima y la dirección donde llegan los mensajes y los códigos y las claves, las cantidades y todas las informaciones.",5,"Enthusiasm","Enthusiasm",0.43509063,"Hope",0.19736986,"Pride",0.18894553
14514,"HURTADO MILLER",34,"municipal98, media",14514,"Tienes que vender tu imagen personal.",5,"Enthusiasm","Enthusiasm",0.73215675,"Hope",0.114156835,"Pride",0.07541167
15667,"HURTADO MILLER",34,"municipal98, media",15667,"Visita.",5,"Enthusiasm","Enthusiasm",0.9641256,"Hope",0.010002409,"Pride",0.0068216585
15026,"HURTADO MILLER",34,"municipal98, media",15026,"Para no atosigarlo, de repente hay que dejarlo descansar un poquito.",5,"Enthusiasm","Enthusiasm",0.67425114,"Pride",0.116372295,"Anger",0.07885584
16693,"MONTESINOS",35,"referendum, reelection, media, state_capture",16693.3,"A fin de mes te doy, carajo, los otros 3.”",5,"Enthusiasm","Enthusiasm",0.63303167,"Anger",0.12425837,"Pride",0.086821176
15902,"HURTADO MILLER",34,"municipal98, media",15902.9,"Entonces, ¿cómo lo ponemos?",5,"Enthusiasm","Enthusiasm",0.8735816,"Hope",0.04775929,"Pride",0.043318685
10355,"MONTESINOS",27,"safety",10355.1,"Ya cometieron la negligencia...",0,"Anger","Anger",0.82647216,"Enthusiasm",0.09452827,"Sadness",0.04138144
18730,"ALEX KOURI",38,"public_officials, safety, state_capture",18730,"Que te sirva de experiencia, para que te dejes de huevadas, okay.",7,"Pride","Pride",0.569932,"Enthusiasm",0.18681982,"Hope",0.15835655
4232,"MONTESINOS",11,"lucchetti_factory",4232.4,"Ordénese la construcción ¿Quién va a ir, va a ir el Alcalde con usted?",5,"Enthusiasm","Enthusiasm",0.47054642,"Hope",0.24099581,"Pride",0.19772814
13969,"BOROBIO",33,"referendum, municipal98, media",13969.16,"Nadie conoce en qué se gasta la plata a pesar del aumento de los arbitrios.",0,"Anger","Anger",0.64451456,"Enthusiasm",0.17824207,"Sadness",0.12062616
638,"GARCIA",1,"foreign",638,"Sí.",5,"Enthusiasm","Enthusiasm",0.92838156,"Hope",0.02353815,"Pride",0.015861278
11454,"MONTESINOS",29,"miraflores, canal4",11454,"Ah, sí , ya la conozco ya.",5,"Enthusiasm","Enthusiasm",0.74179286,"Joy",0.08201401,"None of Them",0.07029586
18670,"ALEX KOURI",38,"public_officials, safety, state_capture",18670,"Yo juzgo que por narcotráfico, primero vas a ir a Lurigancho.",5,"Enthusiasm","Enthusiasm",0.49731088,"Anger",0.3021824,"Fear",0.08022867
973,"KOURI",10,"municipal98",973,"Yo no deseo que nadie me dé dinero.",5,"Enthusiasm","Enthusiasm",0.5426311,"Anger",0.3413157,"Pride",0.038647395
13107,"MONTESINOS",32,"reelection, state_capture",13107.1,"No, éste es mi consumo.",5,"Enthusiasm","Enthusiasm",0.9238579,"Hope",0.022415552,"Anger",0.017254964
7503,"MONTESINOS",21,"reelection, state_capture",7503.2,"Y el martes en la noche, lo mandaríamos, y lo llamo a él para que ustedes tres; o sea, el mío me lo compro yo.",5,"Enthusiasm","Enthusiasm",0.82290405,"Pride",0.06557649,"Hope",0.06548589
6657,"MONTESINOS",20,"lucchetti_factory, safety",6657,"Bueno, el asunto está que se roban los sueldos de la Dincote y se robaron los sueldos, no se pagaron los sueldos y un buen día paga los sueldos al personal, lo dejan en el escritorio... se tuvo que hablar con Boloña para que habilitara una partida (ininteligible).",0,"Anger","Anger",0.703102,"Enthusiasm",0.21142018,"Sadness",0.026145918
15495,"HURTADO MILLER",34,"municipal98, media",15495.1,"Había una compañía que yo avalo.",5,"Enthusiasm","Enthusiasm",0.79682916,"None of Them",0.110849135,"Sadness",0.021284673
3156,"DESCONOCIDO",103,"reelection, media, state_capture",3156,"La mejor demostración fueron las pruebas instrumentales, ¿no?",5,"Enthusiasm","Enthusiasm",0.8664403,"None of Them",0.045870304,"Joy",0.029801358
17000,"MONTESINOS",35,"referendum, reelection, media, state_capture",17000.16,"Si no lo hubieran anotado eso, antes de haberse visto el informe ese día que hubo la apelación, se acuerda usted cuando subió la apelación esa, no lo pudimos mandar antes, pero cuando (Ininteligible).",0,"Anger","Anger",0.5114726,"Enthusiasm",0.39250642,"Sadness",0.0537056
19503,"ARCE",40,"referendum, reelection",19503,"Si a ti te preguntan (ininteligible) de acuerdo a lo que establece la ley.",5,"Enthusiasm","Enthusiasm",0.5495949,"Anger",0.38406548,"Sadness",0.026680231
10264,"VALLE RIESTRA",27,"safety",10264,"En la pollada.",5,"Enthusiasm","Enthusiasm",0.8298546,"Pride",0.0342201,"Anger",0.032900833
18095,"SAUCHEDO SANCHEZ",36,"promotions",18095,"Bueno, mira, yo me puedo desplazar, como vivo ahí a media cuadra.",5,"Enthusiasm","Enthusiasm",0.6584244,"None of Them",0.112463735,"Hope",0.06781097
15948,"BOROBIO",34,"municipal98, media",15948,"Tenemos: Inscripción en directo RPP y CPN .",5,"Enthusiasm","Enthusiasm",0.8023456,"Hope",0.10211635,"Pride",0.038305536
3396,"MONTESINOS",104,"safety, state_capture",3396.5,"Por eso, eso ya es una apreciación de situación en el aire, ya hay un coronel de la DINOES que tiene experiencia en el tema, hemos mandado los refuerzos a Arequi pa, están los helicópteros.",5,"Enthusiasm","Enthusiasm",0.63250726,"None of Them",0.124760576,"Pride",0.103628546
11563,"BURNEI",3,"public_officials, state_capture",11563.1,"Que usted sepa, si hay algún documento en algún sitio que diga: ""Pablo Lupis Cid es el propietario de acciones de Ramosa"".",5,"Enthusiasm","Enthusiasm",0.9324481,"Anger",0.038101513,"Pride",0.0061957357
16088,"BOROBIO",34,"municipal98, media",16088,"Hay un té, como la manzanilla, que se llama ""Dulces sueños.""",5,"Enthusiasm","Enthusiasm",0.6008844,"Joy",0.1561612,"Pride",0.060407825
18938,"ALEX KOURI",38,"public_officials, safety, state_capture",18938,"¿A qué te refieres?",5,"Enthusiasm","Enthusiasm",0.95190203,"Anger",0.025380261,"Hope",0.0060663144
1903,"DESCONOCIDO",101,"safety",1903,"Afirma, afirma, y hay que estar atento a la hora que se divida hacia los dos distintos puntos finales de la comitiva, 3-1.",5,"Enthusiasm","Enthusiasm",0.84811044,"Pride",0.04974713,"Hope",0.041870914
85,"ALVA",1,"foreign",85,"A un problema familiar, vinculado a los bienes de la sociedad conyugal que había formado y que está disuelta.",5,"Enthusiasm","Enthusiasm",0.7672907,"Anger",0.14294136,"Sadness",0.028811203
11530,"LEWIS",3,"public_officials, state_capture",11530,"¿Y el señor Lind es su abogado aquí en Lima?",5,"Enthusiasm","Enthusiasm",0.9645171,"Anger",0.008729869,"Pride",0.0063289814
13513,"BOROBIO",33,"referendum, municipal98, media",13513,"Pero no diga un caso particular (?).",5,"Enthusiasm","Enthusiasm",0.88261133,"Anger",0.08387712,"Sadness",0.015382974
6192,"PERCOVICH",2,"foreign, safety",6192,"No, yo no conozco de eso porque hubiera sido absurdo que garantizando la Constitución la libertad de información, se pueda públicamen te prohibir la circulación del libro.",0,"Anger","Anger",0.68907833,"Enthusiasm",0.267687,"Sadness",0.013707545
14101,"HURTADO MILLER",33,"referendum, municipal98, media",14101,"Y Luis Bedoya es bien importante averiguar ¿no?",5,"Enthusiasm","Enthusiasm",0.6493548,"Hope",0.2173087,"Pride",0.08476742
15102,"HURTADO MILLER",34,"municipal98, media",15102.8,"¿Y sabe qué le dijo?",5,"Enthusiasm","Enthusiasm",0.9404928,"Anger",0.030279469,"Pride",0.007158311
8258,"MONTESINOS",24,"media, foreign, safety",8258,"Y yo le digo, ""¿Y qué te he pedido?, ""¡Cómo qué te he pedido!""",5,"Enthusiasm","Enthusiasm",0.7114076,"Anger",0.17517313,"Hope",0.043703448
2011,"DESCONOCIDO",102,"media, wiese, state_capture",2011,"(?) se decidió.",5,"Enthusiasm","Enthusiasm",0.9358164,"Pride",0.025702596,"Joy",0.01291687
7707,"CASTILLO",21,"reelection, state_capture",7707.2,"(Ininteligible).",0,"Anger","Anger",0.8107651,"Enthusiasm",0.06913239,"Disgust",0.06131192
10779,"SANTANDER",28,"state_capture",10779,"Y ya está contento.",4,"Joy","Joy",0.7891311,"Enthusiasm",0.09411812,"None of Them",0.049052894
16379,"HURTADO MILLER",34,"municipal98, media",16379.6,"Más o menos, ya.",5,"Enthusiasm","Enthusiasm",0.9127482,"Pride",0.024934461,"Anger",0.017644202
8678,"ARANCIBIA",25,"media, foreign, safety, state_capture",8678,"Que se iba a lavar las botas.",5,"Enthusiasm","Enthusiasm",0.77597564,"Anger",0.094021484,"Joy",0.03233793
2856,"DESCONOCIDO",103,"reelection, media, state_capture",2856.1,"Porque el tipo se lo va a contar a este chico López.",5,"Enthusiasm","Enthusiasm",0.923264,"Hope",0.020145755,"Anger",0.013411938
19419,"MEDELIUS",40,"referendum, reelection",19419.1,"Y la misma jugada que le ha hecho a Zapata se la hizo a Tapia.",5,"Enthusiasm","Enthusiasm",0.59537506,"Anger",0.3016576,"Sadness",0.029792327
12941,"MONTESINOS",32,"reelection, state_capture",12941,"Ni los abogados se expresan.",5,"Enthusiasm","Enthusiasm",0.6621962,"Anger",0.21258818,"Sadness",0.08640846
12628,"HERNANDEZ CANELO",31,"referendum, reelection, state_capture",12628,"(ininteligible)",0,"Anger","Anger",0.7313059,"Enthusiasm",0.19491574,"Sadness",0.04859929
296,"LEWIS",1,"foreign",296,"Para su conocimiento, él no había nunca sido senador en Estados Unidos.",5,"Enthusiasm","Enthusiasm",0.9065701,"Anger",0.035364963,"Sadness",0.018898176
5633,"MONTESINOS",17,"safety",5633.5,"45 minutos.",5,"Enthusiasm","Enthusiasm",0.9555589,"Joy",0.0109174885,"Hope",0.010737241
5880,"PERCOVICH",2,"foreign, safety",5880,"Sí, juro.",5,"Enthusiasm","Enthusiasm",0.72242993,"Hope",0.126807,"None of Them",0.06556871
10320,"MONTESINOS",27,"safety",10320,"Él está volviendo el domingo.",5,"Enthusiasm","Enthusiasm",0.78979385,"Pride",0.10214801,"Hope",0.037310436
1872,"DESCONOCIDO",101,"safety",1872,"¿Edad?",5,"Enthusiasm","Enthusiasm",0.9614606,"Anger",0.008632638,"Pride",0.008470044
13838,"HURTADO MILLER",33,"referendum, municipal98, media",13838.1,"Bueno, si yo supiera cuánto es el presupuesto, en primer lugar; y segundo, le puedo decir que es muy fácil decir: “yo no hice semaforización, no mejoré el tránsito porque el gobierno no me dio.",0,"Anger","Joy",0.6882725,"None of Them",0.20560987,"Enthusiasm",0.05294149
5199,"MELLADO",16,"reelection, safety, state_capture",5199,"Ahí esta.",5,"Enthusiasm","Enthusiasm",0.9049956,"Hope",0.027902104,"Joy",0.02097559
17350,"MONTESINOS",36,"promotions",17350,"Eso es, falta uno en el Comando Conjunto.",5,"Enthusiasm","Enthusiasm",0.70010364,"Anger",0.18443365,"Sadness",0.062418763
11430,"REATEGUI",29,"miraflores, canal4",11430,"...en la avenida Tacna lo asaltaron 4 veces en 6 meses.",0,"Anger","Anger",0.313064,"Enthusiasm",0.28935283,"Disgust",0.1656503
9900,"MONTESINOS",27,"safety",9900.1,"Este estado de zozobra va para tirios y troyanos.",0,"Anger","Anger",0.7706198,"Enthusiasm",0.06535538,"Fear",0.06099029
18291,"MONTESINOS",37,"foreign, public_officials",18291,"Claro.",5,"Enthusiasm","Enthusiasm",0.8931395,"Hope",0.04158619,"Pride",0.020939406
19794,"MONTESINOS",40,"referendum, reelection",19794,"No, no, lo de tu señora lo vamos a (18) manejar de la siguiente manera, hermano.",5,"Enthusiasm","Enthusiasm",0.45597816,"Hope",0.29125312,"Anger",0.10307965
18400,"IBÁRCENA",38,"public_officials, safety, state_capture",18400,"Claro.",5,"Enthusiasm","Enthusiasm",0.8931395,"Hope",0.04158619,"Pride",0.020939406
16415,"BOROBIO",34,"municipal98, media",16415.3,"Bueno, se lo damos datos técnico...",5,"Enthusiasm","Enthusiasm",0.93128705,"Hope",0.035654984,"Pride",0.010352964
5782,"DESCONOCIDO",17,"safety",5782,"(?) antes?",5,"Enthusiasm","Enthusiasm",0.9425751,"Anger",0.015411345,"Hope",0.015132315
16641,"MONTESINOS",35,"referendum, reelection, media, state_capture",16641.8,"Entonces, al Presidente le dijo: “Presidente, sí sale lo de la ONPE, yo no voy al Congreso por una cosa...",5,"Enthusiasm","Enthusiasm",0.7867466,"Anger",0.15423311,"Hope",0.017670617
6832,"CUCULIZA",20,"lucchetti_factory, safety",6832.2,"Yo no lo he hecho, lo ha hecho el teniente alcalde.",5,"Enthusiasm","Enthusiasm",0.84793603,"Anger",0.06454634,"Hope",0.036666047
11432,"MONTESINOS",29,"miraflores, canal4",11432.4,"Tenemos los 4 ejes centrales para combatir este fenómeno, ahí están todos los conceptos, ¿no?",5,"Enthusiasm","Enthusiasm",0.44425473,"Hope",0.25356498,"Pride",0.2406861
8078,"BELTRAN",23,"ecuador",8078,"Así es, así es.",5,"Enthusiasm","Enthusiasm",0.85860443,"Joy",0.043939084,"Hope",0.03356301
14580,"MONTESINOS",34,"municipal98, media",14580,"Sí, sí, sí.",5,"Enthusiasm","Enthusiasm",0.87756145,"Hope",0.03768138,"Joy",0.027721303
11044,"BEDOYA",29,"miraflores, canal4",11044,"Sí, todos.",5,"Enthusiasm","Enthusiasm",0.760197,"Hope",0.14628415,"Pride",0.035577655
1594,"DESCONOCIDO",100,"safety",1594.1,"Le estoy preguntando, por tercera vez, este maletín y este cajón, ¿qué otro espacio directo tiene su esposo en este inmueble?",5,"Enthusiasm","Enthusiasm",0.78600866,"Anger",0.1539474,"Fear",0.017430443
2825,"MONTESINOS",103,"reelection, media, state_capture",2825.1,"""No"", me dijo, ""cinco no me alcanza para nada, me lo paso en una semana"".",5,"Enthusiasm","Enthusiasm",0.42077118,"Anger",0.27591577,"Sadness",0.22693789
15151,"HURTADO MILLER",34,"municipal98, media",15151.5,"Y en diciembre, para el besamanos de Pascua, fue Jaime Yoshiyama.",5,"Enthusiasm","Enthusiasm",0.9630234,"Joy",0.008107934,"None of Them",0.007505371
12710,"ARCE",31,"referendum, reelection, state_capture",12710,"No, primera regla de oro que yo tenía, porque estamos hablando que lo que vamos a hablar acá no lo sabe nadie.",5,"Enthusiasm","Enthusiasm",0.75321054,"Anger",0.107598096,"Hope",0.056938656
10947,"SANTANDER",28,"state_capture",10947,"Usted sabe que el doctor le tiene un gran aprecio personal.",5,"Enthusiasm","Enthusiasm",0.6327695,"None of Them",0.16985194,"Joy",0.09866482
6909,"CUCULIZA",20,"lucchetti_factory, safety",6909,"No, por favor.",5,"Enthusiasm","Enthusiasm",0.7818226,"Anger",0.120300606,"Hope",0.036187053
4876,"MONTESINOS",15,"lucchetti_factory",4876,"(?) ese hielo, entonces ya era una relación (?) no ya del visitante sino una especie de padre a hijo porque me daba un trato paternal.",5,"Enthusiasm","Enthusiasm",0.60590565,"None of Them",0.17603126,"Joy",0.079551995
3948,"MONTESINOS",11,"lucchetti_factory",3948.1,"Desconocido.",5,"Enthusiasm","Enthusiasm",0.907625,"Anger",0.04323919,"Sadness",0.018538618
7694,"MONTESINOS",21,"reelection, state_capture",7694.2,"No se trata de hacer eso tampoco.",5,"Enthusiasm","Enthusiasm",0.8523678,"Anger",0.10209417,"Hope",0.014571778
6780,"DAVILA",20,"lucchetti_factory, safety",6780,"Para agarrarle la viada tiene que pasar tiempo.",5,"Enthusiasm","Enthusiasm",0.6636789,"Anger",0.1613618,"Sadness",0.05145598
4823,"MONTESINOS",15,"lucchetti_factory",4823,"No, penal.",5,"Enthusiasm","Enthusiasm",0.8258867,"Anger",0.10612441,"Hope",0.024383403
7228,"MONTESINOS",21,"reelection, state_capture",7228,"No, es que Medelius no puede negarse a recibir cuando le mandan con un oficio.",5,"Enthusiasm","Enthusiasm",0.4864924,"Anger",0.2529155,"Hope",0.08504128
7316,"MONTESINOS",21,"reelection, state_capture",7316.1,"Y además era un abuso también.",0,"Anger","Anger",0.75477695,"Enthusiasm",0.121483564,"Sadness",0.05202013
2037,"DESCONOCIDO",102,"media, wiese, state_capture",2037,"Las cartas de respuesta; o sea, todo estaba revisando y cada uno en sus folderes.",5,"Enthusiasm","Enthusiasm",0.8502338,"None of Them",0.042174846,"Hope",0.030173732
18224,"ALEX KOURI",37,"foreign, public_officials",18224,"De igual manera.",5,"Enthusiasm","Enthusiasm",0.93812954,"Pride",0.018300053,"Hope",0.017027523
17644,"SAUCHEDO SANCHEZ",36,"promotions",17644,"¿Éste quién es?",5,"Enthusiasm","Enthusiasm",0.9490671,"Anger",0.020566942,"Hope",0.0099346535
7583,"MONTESINOS",21,"reelection, state_capture",7583.6,"Va a estar recontra bien, por su puesto, va a estar recontra bien.",5,"Enthusiasm","Enthusiasm",0.40673274,"Pride",0.22509505,"Joy",0.12765868
12331,"HERNANDEZ CANELO",31,"referendum, reelection, state_capture",12331.6,"Te pueden dar a saber cuándo pagan el asunto.",5,"Enthusiasm","Enthusiasm",0.9223202,"Anger",0.032310735,"Pride",0.017814055
9305,"VALLE RIESTRA",26,"referendum, reelection, safety",9305,"¿Qué cosa digo yo al respecto?",5,"Enthusiasm","Enthusiasm",0.9480632,"Anger",0.019434389,"Hope",0.014772603
17388,"MONROE",36,"promotions",17388,"Dónde se meten.",5,"Enthusiasm","Enthusiasm",0.9310666,"Anger",0.02334191,"Hope",0.0135214
3477,"DESCONOCIDO",104,"safety, state_capture",3477,"Así es parece...",5,"Enthusiasm","Enthusiasm",0.8241752,"Anger",0.07420389,"Pride",0.041953612
14345,"HURTADO MILLER",33,"referendum, municipal98, media",14345,"A ver cómo... a qué hora nos vemos para definir lo de (?).",5,"Enthusiasm","Enthusiasm",0.9172141,"Pride",0.036214065,"Hope",0.023597103
13021,"MILITAR DESCONOCIDO",32,"reelection, state_capture",13021,"Por ti.",5,"Enthusiasm","Enthusiasm",0.9464787,"Hope",0.016260725,"Joy",0.011705377
15682,"HURTADO MILLER",34,"municipal98, media",15682.1,"Le pregunté y le dije: No quiere.",5,"Enthusiasm","Enthusiasm",0.8043634,"Anger",0.13738596,"Sadness",0.02362263
16930,"HERNANDEZ CANELO",35,"referendum, reelection, media, state_capture",16930.1,"Nadie lo va a cuestionar.",5,"Enthusiasm","Enthusiasm",0.64414984,"Anger",0.29758504,"Sadness",0.013153055
3403,"MONTESINOS",104,"safety, state_capture",3403.28,"Por cierto: ya sabemos que el desfile va a ser allí, y...",5,"Enthusiasm","Enthusiasm",0.72049385,"Joy",0.0929203,"None of Them",0.084519364
14255,"HURTADO MILLER",33,"referendum, municipal98, media",14255,"Estaba bien preocupado.",5,"Enthusiasm","Enthusiasm",0.47275797,"Anger",0.15889451,"None of Them",0.12741071
9199,"VALLE RIESTRA",26,"referendum, reelection, safety",9199,"Y ahí hay una ... yo voy ahorita, salgo a la calle almorzar y yo pago mi yo pago mi (ininteligible) hoy tengo que llevar un funcionario, puede ser que escoja la alternativa, (ininteligible)",5,"Enthusiasm","Enthusiasm",0.681319,"Anger",0.21731032,"Pride",0.038016144
